url,STRING : publisher,STRING : genre,STRING : developer,STRING : esrb
videogame/www.games.net/ps2_110035_50-cent-bulletproof.html,: Vivendi Universal Games,: Action,: Genuine Games,: R/P
videogame/www.games.net/wii_135342_spider-man-friend-or-foe.html,: Activision,: Action,: Next Level,: Everyone
videogame/www.games.net/ps2_106684_whiplash.html,: Crystal Dynamics,: Adventure,: Eidos,: Everyone
videogame/www.games.net/gamecube_110149_kirby.html,: Nintendo,: Action,: Nintendo,: R/P
videogame/www.games.net/ps2_109127_one-piece-grand-battle.html,: Bandai,: Fighting,: Ganbarion,: Everyone 10 and Older
videogame/www.games.net/wii_139941_cid-the-dummy.html,: Oxygen Interactive,: Action,: Twelve Interactive,: R/P
videogame/www.games.net/gamecube_110148_dance-dance-revolution-mario-mix.html,: Nintendo,: Family,: Konami,: R/P
videogame/www.games.net/gamecube_108278_legend-total-war.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/ps2_127081_mvp-07-ncaa-baseball.html,: EA Sports,: Sports,: EA Canada,: Everyone
videogame/www.games.net/wii_137141_table-tennis.html,: Rockstar Games,: Sports,: Rockstar Games,: Everyone
videogame/www.games.net/ps2_105678_aggressive-inline.html,: Z-Axis,: Sports,: Acclaim,: Teen
videogame/www.games.net/ds_136561_crash-of-the-titans.html,: Sierra,: Action,: Radical Entertainment,: Everyone
videogame/www.games.net/wii_128221_heatseeker.html,: Codemasters,: Simulation,: IR Gurus,: Teen
videogame/www.games.net/ps2_105205_espn-x-games-skateboarding.html,: Konami,: Sports,: Konami,: Everyone
videogame/www.games.net/gamecube_117821_the-ant-bully.html,: Midway,: Adventure,: A2M,: R/P
videogame/www.games.net/ds_142304_fifa-soccer-09.html,: EA Sports,: Sports,: EA Canada,: R/P
videogame/www.games.net/gamecube_107272_nflblitz-20-03.html,: N/A,: Sports,: Midway,: Everyone
videogame/www.games.net/gamecube_105228_wave-race-blue-storm.html,: Nintendo,: Driving,: Nintendo,: Everyone
videogame/www.games.net/psp_119261_guilty-gear-judgment.html,": Epic MegaGames, Digital Extremes",: Fighting,: 2015,: Teen
videogame/www.games.net/ds_108751_feel-the-magic-xy-xx.html,: Sega,: Puzzle,: Sega,: Teen
videogame/www.games.net/ds_142008_iron-man.html,: Sega,: Action,: Artificial Mind + Movement,: Everyone 10 and Older
videogame/www.games.net/gamecube_106180_resident-evil-2.html,: Capcom,: Adventure,: Capcom,: Mature
videogame/www.games.net/gamecube_105611_nba-street.html,: NuFX/EA Canada,: Sports,: EA Sports Big,: Everyone
videogame/www.games.net/ps2_105827_tennis-2k2.html,: Hitmaker,: Sports,: Sega,: Everyone
videogame/www.games.net/gamecube_116881_x-men-the-official-game.html,: Activision,: Action,: 2015,: Teen
videogame/www.games.net/ps2_105950_contra-shattered-soldier.html,: KCET,: Action,: Konami,: Teen
videogame/www.games.net/gamecube_111708_tiger-woods-06.html,: EA Sports,: Sports,: EA Sports,: R/P
videogame/www.games.net/ps2_137761_pdc-world-championship-darts-2008.html,: Mere Mortals,: Sports,: Oxygen Interactive,: R/P
videogame/www.games.net/psp_115501_metal-gear-solid-portable-ops.html,: Konami,: Adventure,: Kojima Productions,: Mature
videogame/www.games.net/ps2_109946_motogp4.html,: Namco,: Driving,: Namco,: R/P
videogame/www.games.net/ps2_108672_wwe-smackdown-vs-raw.html,: Yuke's,: Sports,: THQ,: R/P
videogame/www.games.net/ps2_104860_orphen.html,: ESP,: RPG,: Activision,: Teen
videogame/www.games.net/ps2_112183_teen-titans.html,: Majesco,: Action,: A2M,: R/P
videogame/www.games.net/gamecube_105461_nhl-hitz-2002.html,: Midway,: Sports,: Midway,: Everyone
videogame/www.games.net/ps2_108811_narc.html,: Midway,: Action,: Point of View,: Mature
videogame/www.games.net/ps2_106567_downforce.html,: N/A,: Sports,: Titus,: Everyone
videogame/www.games.net/ps2_105469_burnout.html,: Criterion Studios,: Driving,: Acclaim,: Everyone
videogame/www.games.net/gamecube_113082_ty-the-tasmanian-tiger-night-of-the-quinkan.html,: Activision Value,: Family,: Krome Studios,: Everyone 10 and Older
videogame/www.games.net/psp_135021_sonic-rivals-2.html,: Sega,: Sports,: Sega,: R/P
videogame/www.games.net/wii_141977_harry-potter-and-the-half-blood-prince.html,: Warner Bros. Interactive Entertainment,: Adventure,: Electronic Arts,: R/P
videogame/www.games.net/ps2_107101_fairly-odd-parents.html,: N/A,: Action,: THQ,: R/P
videogame/www.games.net/ps2_105476_vampire-night.html,: Namco,: Action,: Namco,: Teen
videogame/www.games.net/ps2_109573_x-men-legends-ii-rise-of-apocalypse.html,: Activision,: RPG,: Raven Software,: R/P
videogame/www.games.net/gamecube_105526_sonic-adventure-2-battle.html,: Sonic Team,: Action,: Sega,: Everyone
videogame/www.games.net/ps2_107973_digimon-world-4.html,: Bandai,: Strategy,: Bandai,: Everyone
videogame/www.games.net/ps2_142280_space-chimps.html,: Warner Bros. Interactive Entertainment,: Adventure,: Brash Entertainment,: R/P
videogame/www.games.net/ps2_105681_gtc-africa.html,: Rage,: Driving,: Majesco,: Everyone
videogame/www.games.net/ds_134461_assassins-creed.html,: Ubisoft,: Adventure,: Ubisoft,: Mature
videogame/www.games.net/ps2_107803_nightshade.html,: Sega,: Action,: Sega,: Mature
videogame/www.games.net/ps2_106930_spawn-armageddon.html,: Namco,: Action,: Namco,: Mature
videogame/www.games.net/ps2_109501_nascar-06-total-team-control.html,: EA Sports,: Driving,: EA Sports,: Everyone
videogame/www.games.net/wii_124985_cooking-mama-cook-off.html,: Taito,: Action,: Office Create,: R/P
videogame/www.games.net/ps2_121141_pirates-of-the-carribean-the-legend-of-jack-sparrow.html,: 7 Studios,: Adventure,: Bethesda Softworks,: Teen
videogame/www.games.net/wii_142030_skate-it.html,: EA,: Sports,: EA,: R/P
videogame/www.games.net/gamecube_107194_gladius.html,: LucasArts,: Action,: Lucasarts,: Teen
videogame/www.games.net/ds_142329_mechanic-master.html,: Midway,: Puzzle,: Midway,: R/P
videogame/www.games.net/ds_110137_shrek-superslam.html,: Activision,: Action,: Amaze Entertainment,: R/P
videogame/www.games.net/ps2_105380_ozzys-black-skies.html,: Iron Monkey,: Action,: iRock Interactive,: R/P
videogame/www.games.net/ps2_107112_metal-slug-3.html,: N/A,: Action,: SNK,: R/P
videogame/www.games.net/gamecube_106646_auto-modellista.html,: N/A,: Sports,: Xicat Interactive,: Everyone
videogame/www.games.net/psp_114265_mortal-kombat-unchained.html,: Midway,: Fighting,: Midway,: Mature
videogame/www.games.net/ps2_108162_euro-2004.html,: EA Canada,: Sports,: EA,: Everyone
videogame/www.games.net/ds_141932_trauma-center-under-the-knife-2.html,: Atlus,: Simulation,: Atlus,: Teen
videogame/www.games.net/ds_111945_sega-casino.html,: Sega,: Puzzle,: Sega,: R/P
videogame/www.games.net/gamecube_106549_conflict-desert-storm.html,: Pivotal Games/SCI,: Action,: Gotham Games,: Teen
videogame/www.games.net/gamecube_107647_superman-shadow-of-apokolips.html,: N/A,: Action,: Infogrames,: Everyone
videogame/www.games.net/gamecube_106832_naruto-clash-of-ninja-2.html,: D3 Publisher,: Action,: Tomy Dream Energy,: Teen
videogame/www.games.net/psp_109003_world-tour-soccer.html,: Sony Computer Entertainment,: Sports,: Sony Computer Entertainment,: Everyone
videogame/www.games.net/ds_134201_front-mission.html,: Square Enix,: Strategy,: Square Enix,: R/P
videogame/www.games.net/psp_117261_lara-croft-tomb-raider-legend.html,: Eidos Interactive,: Adventure,: Crystal Dynamics,: Teen
videogame/www.games.net/ps2_106735_kill-switch.html,: Namco,: Action,: Namco,: Teen
videogame/www.games.net/wii_125241_harvest-moon-heroes.html,: Natsume,: Adventure,: Natsume,: R/P
videogame/www.games.net/ds_141990_line-rider.html,: Bostjan Cadez,: Simulation,: Bostjan Cadez,: Everyone
videogame/www.games.net/ps2_122901_nfl-street-3.html,": Epic MegaGames, Digital Extremes",: Sports,: 2015,: R/P
videogame/www.games.net/ds_129641_diddy-kong-racing.html,: Nintendo,: Driving,: Rare,: Everyone
videogame/www.games.net/psp_111094_stacked-with-daniel-negreanu.html,: Myelin Media Inc.,: Puzzle,: 5000Ft. Inc.,: R/P
videogame/www.games.net/ds_115881_cooking-mama.html,: Majesco,: Simulation,: Taito,: Everyone
videogame/www.games.net/ps2_108897_fifa-street.html,: EA,: Sports,: EA Sports Big,: Everyone
videogame/www.games.net/psp_108959_ape-escape-on-the-loose.html,: SCEA,: Adventure,: SCEA,: Everyone
videogame/www.games.net/gamecube_107838_nfl-street.html,: EA Tiburon,: Sports,: EA Sports Big,: Everyone
videogame/www.games.net/psp_118301_mx-vs-atv-unleashed.html,: THQ,: Driving,: Tantalus,: Everyone
videogame/www.games.net/wii_134224_sid-meiers-civilization-revolution.html,: 2K Games,: Strategy,: Firaxis Games,: R/P
videogame/www.games.net/ps2_104928_super-bust-a-move.html,: Taito,: Puzzle,: Acclaim,: Everyone
videogame/www.games.net/gamecube_105975_nba-live-2003.html,: EA Canada,: Sports,: EA Sports,: Everyone
videogame/www.games.net/ps2_115081_x3-reunion.html,: Enlight Software,: Simulation,: Egosoft,: Teen
videogame/www.games.net/ps2_107714_monster-hunter.html,: Capcom,: Action,: Capcom,: Teen
videogame/www.games.net/psp_124568_socom-us-navy-seals-fireteam-bravo-2.html,: Sony,: Action,: Sony,: R/P
videogame/www.games.net/ps2_106425_alias.html,: Acclaim,: Action,: N/A,: Teen
videogame/www.games.net/gamecube_106045_disney-sports-basketball.html,: Konami,: Sports,: Konami,: Everyone
videogame/www.games.net/ps2_106868_nascar-thunder-2004.html,: EA Tiburon,: Driving,: EA Sports,: Everyone
videogame/www.games.net/ds_142144_viva-pinata-pocket-paradise.html,: THQ,: Simulation,: Rare,: R/P
videogame/www.games.net/ds_111061_sprung.html,: Ubisoft,: Adventure,: Ubisoft,: Teen
videogame/www.games.net/ds_110902_need-for-speed-underground-2.html,: EA Games,: Driving,: EA Canada,: Everyone
videogame/www.games.net/psp_135301_dragoneers-aria.html,: NIS America,: RPG,: Hit Maker,: Everyone 10 and Older
videogame/www.games.net/ps2_105342_dragon-rage.html,: 3DO,: Adventure,: 3DO,: Teen
videogame/www.games.net/gamecube_119821_2006-fifa-world-cup.html,: EA,: Sports,: EA,: Everyone
videogame/www.games.net/ds_122721_monster-house.html,: THQ,: Action,: A2M,: Everyone
videogame/www.games.net/gamecube_105917_freekstyle.html,: Page 44,: Driving,: EA Sports Big,: Everyone
videogame/www.games.net/gamecube_107140_zoids-battle-legends.html,: N/A,: Action,: Infogrames,: R/P
videogame/www.games.net/ds_114841_brain-age.html,: Nintendo,: Puzzle,: Nintendo,: Everyone
videogame/www.games.net/ds_109021_pokemon-dash.html,: Ambrella,: Action,: Nintendo,: Everyone
videogame/www.games.net/psp_119721_micro-machines-v4.html,: Codemasters,: Driving,: Supersonic,: R/P
videogame/www.games.net/wii_115629_fire-emblem-radiant-dawn.html,: NINTENDO,: RPG,: Intelligent Systems,: R/P
videogame/www.games.net/psp_109832_medievil-resurrection.html,: SCEA,: Adventure,: Cambridge Studios,: R/P
videogame/www.games.net/psp_131221_god-of-war-chains-of-olympus.html,: SCEA,: Action,: Ready at Dawn,: Mature
videogame/www.games.net/wii_141988_line-rider-2-unbound.html,: Bostjan Cadez,: Simulation,: Bostjan Cadez,: Everyone
videogame/www.games.net/ds_137201_race-driver-create-race.html,: Codemasters,: Driving,: Firebrand Games,: R/P
videogame/www.games.net/ps2_107764_roadkill.html,: Terminal Reality,: Action,: Midway,: Mature
videogame/www.games.net/gamecube_108050_shrek-2.html,: Luxoflux,: Action,: Activision,: Everyone
videogame/www.games.net/ds_130121_wario-master-of-disguise.html,: NINTENDO,: Action,: Suzak,: Everyone 10 and Older
videogame/www.games.net/psp_110852_star-wars-battlefront-2.html,: Lucasarts,: Action,: Pandemic Studios,: R/P
videogame/www.games.net/ps2_122921_just-cause.html,: Eidos,: Action,: Eidos,: Mature
videogame/www.games.net/ps2_115305_tales-of-the-abyss.html,: Namco,: RPG,: N/A,: R/P
videogame/www.games.net/ds_118981_justice-league-heroes.html,: Eidos Interactive,: Adventure,: Way Forward,: Teen
videogame/www.games.net/gamecube_106339_four-horsemen-of-apocalypse.html,: 3DO,: Fighting,: 3DO,: R/P
videogame/www.games.net/psp_110907_hot-shots-golf-open-tee.html,: SCEA,: Sports,: Clap Hanz,: Everyone 10 and Older
videogame/www.games.net/wii_130083_manhunt-2.html,: Rockstar Games,: Adventure,: Rockstar Toronto,: Mature
videogame/www.games.net/gamecube_109017_donkey-kong-jungle-beat.html,: Nintendo,: Action,: Nintendo,: Everyone
videogame/www.games.net/ps2_107339_bombastic.html,: N/A,: Action,: Capcom,: R/P
videogame/www.games.net/ps2_108113_the-bards-tale.html,: inXile Entertainment,: RPG,: VU Games,: Teen
videogame/www.games.net/wii_115589_trauma-center-second-opinion.html,: Atlus,: Simulation,: 2015,: Teen
videogame/www.games.net/wii_130562_obscure-the-aftermath.html,: DreamCatcher,: Adventure,: Hydravision,: R/P
videogame/www.games.net/ps2_108814_alien-hominid.html,: The Behemoth,: Action,: Q3 Entertainment,: Teen
videogame/www.games.net/ds_134561_phoenix-wright-ace-attorney-trials-and-tribulations.html,: Capcom,: Adventure,: Capcom,: R/P
videogame/www.games.net/ps2_124431_tokobot-plus-mysteries-of-the-karakuri.html,: Tecmo,: Adventure,: Tecmo,: Everyone
videogame/www.games.net/ds_129221_code-lyoko.html,: Game Factory Interactive,: Adventure,: DC Studios,: Everyone 10 and Older
videogame/www.games.net/ds_130161_puzzle-quest-challenge-of-the-warlords.html,: D3 Publisher,: Puzzle,: D3,: Everyone 10 and Older
videogame/www.games.net/wii_138381_ninja-reflex.html,: EA,: Action,: Sanzaru Games,: R/P
videogame/www.games.net/ps2_106393_playstation-game-system-carrying-case.html,: N/A,: Action,: ALS Industries,: R/P
videogame/www.games.net/ps2_106297_chaos-legion.html,: Capcom,: Action,: Capcom,: Teen
videogame/www.games.net/ps2_106751_onimusha-blade-warriors.html,: Capcom,: Action,: Capcom,: Teen
videogame/www.games.net/ds_111068_trauma-center-under-the-knife.html,: Atlus,: Puzzle,: Atlus,: Teen
videogame/www.games.net/ps2_109461_bully.html,: Rockstar Games,: Action,: Rockstar Vancouver,: Teen
videogame/www.games.net/ps2_107994_ace-combat-5.html,: Namco,: Simulation,: Namco,: Teen
videogame/www.games.net/ps2_130481_tony-hawks-downhill-jam.html,: ACTIVISION,: Sports,: Toys for Bob,: Everyone 10 and Older
videogame/www.games.net/ds_111063_kenshuui-tendo-dokuta.html,: TBA,: Puzzle,: Spike,: R/P
videogame/www.games.net/psp_141872_flow.html,: SCEA,: Simulation,: Supervillain,: Everyone
videogame/www.games.net/ps2_106259_police-911.html,: Konami,: Action,: Konami,: Teen
videogame/www.games.net/ps2_109989_urban-reign.html,: Namco,: Action,: N/A,: R/P
videogame/www.games.net/ds_125821_avatar-the-last-airbender.html,: THQ,: Action,: THQ,: Everyone 10 and Older
videogame/www.games.net/ps2_108582_the-guy-game.html,: N/A,: Puzzle,: N/A,: Mature
videogame/www.games.net/ps2_142011_b-boy.html,: SouthPeak Interactive,: Simulation,: FreeStyleGames,: Teen
videogame/www.games.net/ps2_104783_x-squad.html,: EA,: Action,: Electronic Arts,: Everyone
videogame/www.games.net/ps2_110805_brothers-in-arms-earned-in-blood.html,: Ubisoft,: Action,: Gearbox Software,: R/P
videogame/www.games.net/ps2_106222_atv-quad-power-racing-2.html,: Climax,: Driving,: Acclaim,: Everyone
videogame/www.games.net/psp_130582_final-fantasy-ii.html,: Square Enix,: RPG,: Square Enix,: Teen
videogame/www.games.net/ds_110411_robots.html,: VU Games,: Action,: Eurocom,: Everyone
videogame/www.games.net/ps2_106763_nba-live-2004.html,: EA Canada,: Sports,: EA Sports,: Everyone
videogame/www.games.net/gamecube_108046_serious-sam-next-encounter.html,: Climax,: Action,: Globalstar,: Mature
videogame/www.games.net/ps2_141898_yakuza-2.html,: Sega,: Adventure,: Amusement Vision,: Mature
videogame/www.games.net/gamecube_106459_x2-wolverines-revenge.html,: N/A,: Action,: Activision,: Teen
videogame/www.games.net/ps2_108305_mercenaries.html,: N/A,: Action,: N/A,: Teen
videogame/www.games.net/ds_131682_drawn-to-life.html,: THQ,: Adventure,: 5th Cell,: Everyone
videogame/www.games.net/ps2_106122_return-to-castle-wolfenstein-operation-resurrection.html,: Raster,: Action,: Activision,: Mature
videogame/www.games.net/ps2_104674_smugglers-run.html,: Angel Studios,: Driving,: Rockstar Games,: Everyone
videogame/www.games.net/gamecube_106094_outlaw-golf.html,: Hypnotix,: Sports,: Simon & Schuster,: Teen
videogame/www.games.net/ds_110946_tak-the-great-juju-challenge.html,: THQ,: Adventure,: Avalanche,: R/P
videogame/www.games.net/ps2_106254_breath-of-fire-dragon-quarter.html,: Capcom,: RPG,: Capcom,: Teen
videogame/www.games.net/gamecube_106940_pokemon-colosseum.html,: Nintendo,: RPG,: Nintendo,: Everyone
videogame/www.games.net/ps2_108653_call-of-duty-finest-hour.html,: Spark Unlimited,: Action,: Activision,: R/P
videogame/www.games.net/ps2_107594_phoenix-pad.html,: N/A,: Action,: Radica,: R/P
videogame/www.games.net/gamecube_106038_rayman-arena.html,: Ubi Soft,: Family,: Ubi Soft,: Everyone
videogame/www.games.net/psp_134801_parappa-the-rapper.html,: SCEJ,: Simulation,: SCEA,: Everyone
videogame/www.games.net/psp_124424_nba-live-07.html,: EA,: Sports,: EA,: Everyone
videogame/www.games.net/ds_129021_pogo-island.html,: EA Games,: Adventure,: EA Games,: R/P
videogame/www.games.net/ds_131185_itadaki-street-ds.html,: Square Enix,: Strategy,: Square Enix,: R/P
videogame/www.games.net/wii_133922_lego-star-wars-the-complete-saga.html,: LucasArts,: Adventure,: Traveller's Tales,: R/P
videogame/www.games.net/ps2_107793_finding-nemo.html,: THQ,: Action,: THQ,: Everyone
videogame/www.games.net/wii_115701_project-hammer.html,: NINTENDO,: Action,: NINTENDO,: R/P
videogame/www.games.net/ps2_131361_raiden-iii.html,: UFO Interactive Games,: Action,: Moss LTD,: Everyone 10 and Older
videogame/www.games.net/gamecube_132321_surfs-up.html,: Ubisoft,: Sports,: Ubisoft Montreal,: Everyone 10 and Older
videogame/www.games.net/ps2_108746_jimmy-neutron-boy-genius.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/psp_136761_winning-eleven-pro-evolution-soccer-2008.html,: Konami,: Sports,: Konami,: R/P
videogame/www.games.net/ds_131702_planet-puzzle-league.html,: Nintendo,: Puzzle,: Intelligent Systems,: R/P
videogame/www.games.net/wii_131129_soul-calibur-legends.html,: Namco Bandai Games,: Fighting,: Namco/Bandai Games,: R/P
videogame/www.games.net/psp_139201_brunswick-pro-bowling.html,: Crave,: Sports,: Point of View,: Everyone 10 and Older
videogame/www.games.net/wii_141857_the-incredible-hulk.html,: Sega,: Action,: Edge of Reality,: R/P
videogame/www.games.net/psp_124567_tiger-woods-pga-tour-07.html,: 2K Sports,: Sports,: 2K Sports,: Everyone
videogame/www.games.net/gamecube_109585_namco-museum-50th-anniversary-arcade-collection.html,: Namco,: Action,: Namco,: Everyone
videogame/www.games.net/ps2_107618_drome-racers.html,: N/A,: Sports,: Lego Media,: Everyone
videogame/www.games.net/gamecube_105861_super-monkey-ball-2.html,: Amusement Vision,: Family,: Sega,: Everyone
videogame/www.games.net/ps2_112621_dynasty-warriors-5-xtreme-legends.html,: Koei,: Action,: Omega Force,: Teen
videogame/www.games.net/psp_124564_rapala-trophies.html,: ACTIVISION,: Sports,: ACTIVISION,: Everyone
videogame/www.games.net/ps2_120521_igpx-immortal-grand-prix.html,: Namco Bandai Games,: Action,: Sting,: R/P
videogame/www.games.net/ds_139901_ninja-reflex.html,: EA,: Action,: Sanzaru Games,: R/P
videogame/www.games.net/gamecube_105665_godzilla-destroy-all-monsters-melee.html,: Pipeworks Studios,: Action,: Infogrames,: Teen
videogame/www.games.net/wii_134721_zack-and-wiki-quest-for-barbaros-treasure.html,: Capcom,: Adventure,: Capcom,: Everyone
videogame/www.games.net/wii_141897_sonic-riders-zero-gravity.html,: Sega,: Driving,: Sonic Team,: Everyone
videogame/www.games.net/psp_142226_yggdra-union.html,: Atlus,: RPG,: Sting,: R/P
videogame/www.games.net/psp_108965_need-for-speed-underground-rivals.html,: EA Canada,: Driving,: EA Games,: Everyone
videogame/www.games.net/ds_141878_dragon-hunters.html,: Playlogic International,: Action,: Playlogic International,: R/P
videogame/www.games.net/ds_120681_raid-over-the-river.html,: TBA,: Fly,: Nebris,: R/P
videogame/www.games.net/gamecube_106795_mission-impossible-2-operation-surma.html,: N/A,: Action,: Infogrames,: R/P
videogame/www.games.net/ps2_108320_outlaw-golf-2.html,: N/A,: Sports,: N/A,: R/P
videogame/www.games.net/wii_132001_naruto-clash-of-ninja-revolution.html,: D3 Publisher,: Fighting,: Eighting,: R/P
videogame/www.games.net/ps2_105992_jet-x20.html,: Killer Game,: Sports,: Sony,: Everyone
videogame/www.games.net/gamecube_108223_nascar-2005-chase-for-the-cup.html,: EA Tiburon,: Driving,: EA Sports,: Everyone
videogame/www.games.net/psp_110843_ghost-rider.html,: 2K Games,: Action,: 2015,: R/P
videogame/www.games.net/ds_133241_contra-4.html,: Konami,: Action,: Konami,: Teen
videogame/www.games.net/ds_142337_naruto-path-of-the-ninja-2.html,: D3 Publisher,: RPG,: Tomy,: R/P
videogame/www.games.net/wii_141908_wwe-smackdown-vs-raw-2009.html,: THQ,: Fighting,: Yuke's,: R/P
videogame/www.games.net/ds_138521_ultimate-mortal-kombat.html,: Midway,: Fighting,: Other Ocean Interactive,: R/P
videogame/www.games.net/wii_141964_battle-of-the-bands.html,: THQ,: Simulation,: Planet Moon,: Teen
videogame/www.games.net/wii_142344_mario-super-sluggers.html,: Nintendo,: Sports,: Namco/Bandai Games,: Everyone
videogame/www.games.net/ds_116321_phoenix-wright-ace-attorney-justice-for-all.html,": Epic MegaGames, Digital Extremes",: Strategy,: Capcom,: Teen
videogame/www.games.net/psp_113784_neopets-petpet-adventures-the-wand-of-wishing.html,: SCEA,: Action,: SCEA,: Everyone
videogame/www.games.net/gamecube_106085_harry-potter-and-the-chamber-of-secrets.html,: Eurocom,: Action,: EA Games,: Everyone
videogame/www.games.net/ps2_105200_cart-fury-2.html,: Midway Home Entertainment,: Driving,: Midway Home Entertainment,: R/P
videogame/www.games.net/psp_142009_space-invaders-extreme.html,: Square Enix,: Action,: Taito,: Everyone
videogame/www.games.net/ps2_105536_rez.html,: Sega,: Action,: United Game Artists,: Everyone
videogame/www.games.net/ps2_107085_champions-of-norrath-realms-of-everquest.html,: Snowblind Studios,: RPG,: Sony Online Entertainment,: Teen
videogame/www.games.net/psp_113942_gradius-collection.html,: Konami Digital Entertainment,: Action,: Konami Digital Entertainment,: R/P
videogame/www.games.net/ps2_114002_monster-rancher-evo.html,: Tecmo,: Adventure,: Tecmo,: Everyone 10 and Older
videogame/www.games.net/psp_112761_fifa-soccer-06.html,: EA Sports,: Sports,: EA Sports,: Everyone
videogame/www.games.net/gamecube_108956_marvel-nemesis-rise-of-the-imperfects.html,: EA Games,: Fighting,: Nihilistic,: R/P
videogame/www.games.net/ds_109830_castlevania-dawn-of-sorrow.html,: Konami Digital Entertainment America,: Action,: Konami,: Teen
videogame/www.games.net/psp_133141_dungeon-maker-hunting-ground.html,: Global A,: RPG,: XSeed Games,: Everyone
videogame/www.games.net/gamecube_108192_catwoman.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/psp_118681_earthworm-jim.html,: Atari,: Action,: Shiny,: R/P
videogame/www.games.net/wii_142333_ben-10-alien-force.html,: D3 Publisher,: Adventure,: TBA,: R/P
videogame/www.games.net/ps2_106220_final-fantasy-x-2.html,: Square Enix,: RPG,: Square Enix,: Teen
videogame/www.games.net/psp_127301_rocky-balboa.html,: Ubisoft,: Fighting,: Ubisoft,: Teen
videogame/www.games.net/wii_127981_dance-dance-revolution-hottest-party.html,: Konami Digital Entertainment,: Simulation,: Konami Digital Entertainment,: R/P
videogame/www.games.net/psp_120061_mercury-meltdown.html,: Ignition Entertainment,: Puzzle,: Ignition Banbury,: Everyone
videogame/www.games.net/gamecube_106404_rocky.html,: N/A,: Sports,: Ubi Soft,: Teen
videogame/www.games.net/ps2_109744_socom-3-u-s-navy-seals.html,: SCEA,: Action,: Zipper Interactive,: R/P
videogame/www.games.net/ps2_106196_nfl-blitz-20-03.html,: N/A,: Sports,: Midway,: Everyone
videogame/www.games.net/ps2_131021_hot-shots-tennis.html,: Sony Computer Entertainment,: Sports,: Clap Hanz,: Everyone
videogame/www.games.net/ps2_105637_street-hoops.html,: Black Ops,: Sports,: Activision,: Teen
videogame/www.games.net/ps2_107917_cold-winter.html,: Vivendi Universal Games,: Action,: Swordfish Studios,: Mature
videogame/www.games.net/ds_137581_the-simpsons-game.html,: EA,: Action,: EA Redwood Shores,: Teen
videogame/www.games.net/ds_142384_kirby-super-star-ultra.html,: Nintendo,: Adventure,: TBA,: R/P
videogame/www.games.net/gamecube_123481_the-sims-2-pets.html,: Electronic Arts,: Simulation,: Electronic Arts,: R/P
videogame/www.games.net/gamecube_106338_jacked.html,: 3DO,: Sports,: 3DO,: R/P
videogame/www.games.net/psp_136221_aliens-vs-predator-2.html,: Sierra,: Action,: Rebellion,: R/P
videogame/www.games.net/ps2_108080_sega-superstars-tennis.html,: Sega,: Sports,: Sumo Digital,: R/P
videogame/www.games.net/wii_133981_mario-sonic-at-the-olympic-games.html,: Sega,: Sports,: Sega,: Everyone
videogame/www.games.net/ps2_106286_red-dead-revolver.html,: Rockstar Games,: Action,: Rockstar Games,: Mature
videogame/www.games.net/ps2_108136_altered-beast.html,: Sega,: Action,: Sega,: R/P
videogame/www.games.net/psp_124061_valkyrie-profile-lenneth.html,: Square Enix,: RPG,: Square Enix,: Teen
videogame/www.games.net/ds_142228_lego-batman-the-videogame.html,: Traveller's Tales,: Adventure,: Warner Bros. Interactive Entertainment,: R/P
videogame/www.games.net/psp_142479_neverland-card-battles.html,: Atlus,: RPG,: YUKES Company of America,: R/P
videogame/www.games.net/gamecube_122001_super-monkey-ball-adventure.html,: Sega,: Adventure,: Traveller's Tales,: R/P
videogame/www.games.net/ps2_110030_okami.html,: Capcom,: Adventure,: Clover Studios,: Teen
videogame/www.games.net/psp_110702_gretzky-nhl-2006.html,: SCEA,: Sports,: Page 44 Studios,: R/P
videogame/www.games.net/ds_136861_neves.html,: Yuke's,: Puzzle,: Yuke's,: Everyone
videogame/www.games.net/ds_130941_turn-it-around.html,: Majesco,: Puzzle,: 505 Games,: R/P
videogame/www.games.net/ps2_108308_guilty-gear-isuka.html,: Sammy Studios,: Fighting,: Arc System Works,: Teen
videogame/www.games.net/ps2_105977_the-scorpion-king-rise-of-the-akkadian.html,: Point of View,: Action,: Universal Interactive,: Teen
videogame/www.games.net/ps2_105656_monsters-inc.html,: Kodiak,: Family,: Sony,: Adults Only
videogame/www.games.net/ps2_123582_nhl-2k7.html,: 2K Sports,: Sports,: 2K Sports,: Everyone
videogame/www.games.net/ps2_105927_ncaa-college-football-2k3.html,: Visual Concepts,: Sports,: Sega,: Everyone
videogame/www.games.net/wii_133261_geometry-wars-galaxies.html,: Sierra,: Action,: Sierra,: Everyone
videogame/www.games.net/ps2_111187_mlb-2006.html,: SCEA,: Sports,: 989 Sports,: Everyone
videogame/www.games.net/ps2_106980_nba-2k4.html,: Sega,: Sports,: Visual Concepts,: R/P
videogame/www.games.net/ps2_104614_the-world-is-not-enough.html,: Electronic Arts,: Action,: Electronic Arts,: R/P
videogame/www.games.net/ps2_107621_lma-manager-2003.html,: N/A,: Action,: N/A,: R/P
videogame/www.games.net/ps2_105101_baldurs-gate-dark-alliance.html,: Snowblind Studios,: RPG,: Interplay,: Teen
