url,STRING : publisher,STRING : genre,STRING : developer,STRING : esrb
videogame/games.teamxbox.com/1132_Motocross-Mania-3.html,2K Games,Racing/Driving,Deibus Studios,Teen (T)
videogame/games.teamxbox.com/1978_Mr-Driller-Online.html,Namco Bandai,Xbox Live Arcade,Namco,Rating Pending (RP)
videogame/games.teamxbox.com/228_Murakumo.html,Ubisoft Entertainment,Action/Shooter,FROM Software,Teen (T)
videogame/games.teamxbox.com/1879_Mutant-Storm-Empire.html,PomPom Software,Action,PomPom Software,Everyone (E)
videogame/games.teamxbox.com/1283_Mutant-Storm-Reloaded.html,PomPom Software,Xbox Live Arcade,PomPom Software,Everyone (E)
videogame/games.teamxbox.com/2162_My-Horse-Me-2.html,"Atari, Inc.",Sports,Tate Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/95_Myst-III-Exile.html,Ubisoft Entertainment,Action/Adventure,Presto Studios,Everyone (E)
videogame/games.teamxbox.com/1081_Myst-IV-Revelation.html,Ubisoft Entertainment,Adventure,Ubisoft Montreal,Teen (T)
videogame/games.teamxbox.com/1909_N.html,Metanet Software,Xbox Live Arcade,Slick Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/555_NUDE-.html,Microsoft,Simulation,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/833_NARC.html,Midway,Action/Shooter,VIS Entertainment,Mature (M)
videogame/games.teamxbox.com/1205_NASCAR-06-Total-Team-Control.html,Electronic Arts,Racing/Driving,EA Sports,Everyone (E)
videogame/games.teamxbox.com/1481_NASCAR-07.html,Electronic Arts,Racing/Driving,EA Games,Rating Pending (RP)
videogame/games.teamxbox.com/1687_NASCAR-08.html,Electronic Arts,Racing/Driving,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1959_NASCAR-09.html,Electronic Arts,Racing/Driving,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/920_NASCAR-2005-Chase-for-the-Cup.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/195_NASCAR-Thunder-2002.html,Electronic Arts,Racing/Driving,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/423_NASCAR-Thunder-2003.html,Electronic Arts,Racing/Driving,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/657_NASCAR-Thunder-2004.html,Electronic Arts,Racing/Driving,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1214_NBA-Live-06.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/163_NBA-2K2.html,,Sports,Sega,Everyone (E)
videogame/games.teamxbox.com/273_NBA-2K3.html,Sega,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1177_NBA-2K6.html,2K Games,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1194_NBA-2K6.html,2K Games,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1472_NBA-2K7.html,2K Games,Sports,Visual Concepts,Rating Pending (RP)
videogame/games.teamxbox.com/1585_NBA-2K7.html,2K Games,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1811_NBA-2K8.html,2K Sports,Sports,Visual Concepts,Rating Pending (RP)
videogame/games.teamxbox.com/2026_NBA-2K9.html,2K Games,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/668_NBA-Ballers.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/1891_NBA-Ballers-Chosen-One.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/1372_NBA-Ballers-Phenom.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/212_NBA-Inside-Drive-2002.html,Microsoft,Sports,TBA,Everyone (E)
videogame/games.teamxbox.com/375_NBA-Inside-Drive-2003.html,Microsoft,Sports,High-Voltage Software,Everyone (E)
videogame/games.teamxbox.com/704_NBA-Inside-Drive-2004.html,Microsoft,Sports,High-Voltage Software,Everyone (E)
videogame/games.teamxbox.com/651_NBA-JAM.html,Acclaim,Sports,Acclaim Entertainment,Everyone (E)
videogame/games.teamxbox.com/1477_NBA-LIVE-07.html,Electronic Arts,Sports,EA Chicago,Rating Pending (RP)
videogame/games.teamxbox.com/1531_NBA-LIVE-07.html,Electronic Arts,Sports,EA Canada,Rating Pending (RP)
videogame/games.teamxbox.com/1268_NBA-Live-06.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/1720_NBA-LIVE-08.html,Electronic Arts,Sports,EA Canada,Rating Pending (RP)
videogame/games.teamxbox.com/2035_NBA-Live-09.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/211_NBA-Live-2002.html,Electronic Arts,Sports,EA Sports,Rating Pending (RP)
videogame/games.teamxbox.com/466_NBA-Live-2003.html,Electronic Arts,Sports,EA Sports,Rating Pending (RP)
videogame/games.teamxbox.com/658_NBA-Live-2004.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/919_NBA-Live-2005.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/1545_NBA-Street-Homecourt.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/988_NBA-Street-V3.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/538_NBA-Street-Vol-2.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/523_NCAA-College-Basketball-2K3.html,Sega,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1201_NCAA-Football-06.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1467_NCAA-Football-07.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1468_NCAA-Football-07.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1702_NCAA-Football-08.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1953_NCAA-Football-09.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/397_NCAA-Football-2003.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/659_NCAA-Football-2004.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/390_NCAA-Football-2K3.html,Sega,Sports,Sega,Rating Pending (RP)
videogame/games.teamxbox.com/1233_NCAA-March-Madness-06.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/1611_NCAA-March-Madness-07.html,Electronic Arts,Sports,EA Chicago,Everyone (E)
videogame/games.teamxbox.com/1773_NCAA-March-Madness-08.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/660_NCAA-March-Madness-2004.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/918_NCAA-March-Madness-2005.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/162_NFL-2K2.html,,Sports,Sega,Rating Pending (RP)
videogame/games.teamxbox.com/388_NFL-2K3.html,Sega,Sports,Sega,Everyone (E)
videogame/games.teamxbox.com/101_NFL-Blitz-2002.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/245_NFL-Blitz-2003.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/606_NFL-Blitz-Pro.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/102_NFL-Fever-2002.html,Microsoft,Sports,Microsoft,Everyone (E)
videogame/games.teamxbox.com/354_NFL-Fever-2003.html,Microsoft,Sports,Microsoft,Everyone (E)
videogame/games.teamxbox.com/702_NFL-Fever-2004.html,Microsoft,Sports,Microsoft,Everyone (E)
videogame/games.teamxbox.com/1432_NFL-Head-Coach.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1947_NFL-Head-Coach-09.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/708_NFL-Street.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/991_NFL-Street-2.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/1792_NFL-Tour.html,Electronic Arts,Sports,EA Tiburon,Everyone (E)
videogame/games.teamxbox.com/1152_NHL-06.html,Electronic Arts,Sports,EA Canada,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1516_NHL-07.html,Electronic Arts,Sports,EA Canada,Rating Pending (RP)
videogame/games.teamxbox.com/1517_NHL-07.html,Electronic Arts,Sports,EA Canada,Rating Pending (RP)
videogame/games.teamxbox.com/1762_NHL-08.html,Electronic Arts,Sports,EA Canada,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2039_NHL-09.html,Electronic Arts,Sports,EA Canada,Everyone 10+ (E10+)
videogame/games.teamxbox.com/213_NHL-2002.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/493_NHL-2003.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/661_NHL-2004.html,Electronic Arts,Sports,EA Sports,Everyone (E)
videogame/games.teamxbox.com/917_NHL-2005.html,Electronic Arts,Sports,EA Canada,Everyone (E)
videogame/games.teamxbox.com/1195_NHL-2K6.html,2K Games,Sports,Kush Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1215_NHL-2K6.html,2K Games,Sports,Kush Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1473_NHL-2K7.html,2K Sports,Sports,Kush Games,Everyone (E)
videogame/games.teamxbox.com/1586_NHL-2K7.html,2K Sports,Sports,Kush Games,Everyone (E)
videogame/games.teamxbox.com/1790_NHL-2K8.html,2K Sports,Sports,Kush Games,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2021_NHL-2K9.html,2K Sports,Sports,Visual Concepts,Everyone 10+ (E10+)
videogame/games.teamxbox.com/103_NHL-Hitz-2002.html,Midway,Sports,Midway Entertainment,Everyone (E)
videogame/games.teamxbox.com/246_NHL-Hitz-2003.html,Midway,Sports,Black Box Games,Everyone (E)
videogame/games.teamxbox.com/605_NHL-Hitz-Pro.html,Midway,Sports,Next Level Games,Everyone (E)
videogame/games.teamxbox.com/610_NHL-Rivals-2004.html,Microsoft,Sports,Microsoft,Everyone (E)
videogame/games.teamxbox.com/2151_NPPL-Championship-Paintball-2009.html,Activision,First Person Shooter,Activision,Everyone 10+ (E10+)
videogame/games.teamxbox.com/394_Namco-Museum.html,Namco Bandai,Compilations,Namco,Everyone (E)
videogame/games.teamxbox.com/1230_Namco-Museum-50th-Anniversary-Arcade-Collection.html,Namco Bandai,Compilations,Digital Eclipse,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2127_Namco-Museum-Virtual-Arcade.html,Namco Bandai,Compilations,Namco,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1751_Naruto-Rise-of-a-Ninja.html,Ubisoft Entertainment,Action,Ubisoft Montreal,Teen (T)
videogame/games.teamxbox.com/2089_Naruto-The-Broken-Bond.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Entertainment,Teen (T)
videogame/games.teamxbox.com/98_Nascar-Heat.html,"Atari, Inc.",Racing/Driving,Monster Games,Everyone (E)
videogame/games.teamxbox.com/382_Need-For-Speed-Hot-Pursuit-2.html,Electronic Arts,Racing/Driving,EA Games,Everyone (E)
videogame/games.teamxbox.com/1520_Need-for-Speed-Carbon.html,Electronic Arts,Racing/Driving,EA Black Box,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1521_Need-for-Speed-Carbon.html,Electronic Arts,Racing/Driving,EA Black Box,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1129_Need-for-Speed-Most-Wanted.html,Electronic Arts,Racing/Driving,EA Canada,Teen (T)
videogame/games.teamxbox.com/1256_Need-for-Speed-Most-Wanted.html,Electronic Arts,Racing/Driving,EA Games,Teen (T)
videogame/games.teamxbox.com/1749_Need-for-Speed-ProStreet.html,Electronic Arts,Racing/Driving,EA Canada,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2108_Need-for-Speed-Undercover.html,Electronic Arts,Racing/Driving,EA Black Box,Teen (T)
videogame/games.teamxbox.com/709_Need-for-Speed-Underground.html,Electronic Arts,Racing/Driving,EA Canada,Everyone (E)
videogame/games.teamxbox.com/949_Need-for-Speed-Underground-2.html,Electronic Arts,Racing/Driving,EA Canada,Everyone (E)
videogame/games.teamxbox.com/396_Nefandus.html,TBA,Action,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1078_Neighbours-From-Hell.html,JoWooD Productions,Puzzle,JoWood,Rating Pending (RP)
videogame/games.teamxbox.com/769_Neverend.html,TBA,RPG,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/100_New-Legends.html,THQ,Action,Infinite Machine,Teen (T)
videogame/games.teamxbox.com/1625_New-RallyX.html,Namco Bandai,Xbox Live Arcade,Namco Bandai,Everyone (E)
videogame/games.teamxbox.com/379_Nickelodeon-Party-Blast.html,"Atari, Inc.",Family,Data Design Interactive,Everyone (E)
videogame/games.teamxbox.com/104_Nightcaster.html,Microsoft,Action/Adventure,VR1 Entertainment,Teen (T)
videogame/games.teamxbox.com/518_Nightcaster-II-Equinox.html,Jaleco Entertainment,Action/Adventure,Jaleco Ltd.,Teen (T)
videogame/games.teamxbox.com/304_Nightmare-Creatures-3.html,Ubisoft Entertainment,Action,Kalisto Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1278_NinetyNine-Nights.html,Microsoft,Action,Q Entertainment / Phantagram,Mature (M)
videogame/games.teamxbox.com/2139_NinetyNine-Nights-2.html,Microsoft,Action,Q Entertainment / Phantagram,Rating Pending (RP)
videogame/games.teamxbox.com/2121_Ninja-Blade.html,Microsoft,Action,FROM Software,Rating Pending (RP)
videogame/games.teamxbox.com/439_Ninja-Gaiden.html,"Tecmo, Ltd.",Action,Team Ninja,Mature (M)
videogame/games.teamxbox.com/1850_Ninja-Gaiden-2.html,Microsoft,Action/Adventure,Team Ninja,Mature (M)
videogame/games.teamxbox.com/1209_Ninja-Gaiden-BLACK.html,"Tecmo, Ltd.",Action,Team Ninja,Mature (M)
videogame/games.teamxbox.com/953_Notorious-Die-to-Drive.html,Ubisoft Entertainment,Racing/Driving,Ubisoft Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1602_Novadrome.html,Disney Interactive Studios,Xbox Live Arcade,Stainless Games,Rating Pending (RP)
videogame/games.teamxbox.com/966_Obscure.html,DreamCatcher,Survival/Horror,Hydravision Entertainment,Mature (M)
videogame/games.teamxbox.com/107_Oddworld-Munchs-Oddysee.html,Microsoft,Adventure,Oddworld Inhabitants,Teen (T)
videogame/games.teamxbox.com/980_Oddworld-Strangers-Wrath.html,Electronic Arts,Action/Shooter,Oddworld Inhabitants,Teen (T)
videogame/games.teamxbox.com/1854_Omega-Five.html,Hudson Entertainment,Xbox Live Arcade,"Hudson Soft Co., LTD",Rating Pending (RP)
videogame/games.teamxbox.com/2098_Onechanbara-Bikini-Samurai-Squad.html,D3 Publisher,Action/Adventure,Tamsoft,Mature (M)
videogame/games.teamxbox.com/1443_Open-Season.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1578_Open-Season.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Montreal,Rating Pending (RP)
videogame/games.teamxbox.com/1280_Operation-Darkness.html,Atlus Software,RPG,Success Corporation,Mature (M)
videogame/games.teamxbox.com/1711_Operation-Flashpoint-2-Dragon-Rising.html,Codemasters,First Person Shooter,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/574_Operation-Flashpoint-Elite.html,Codemasters,First Person Shooter,Bohemia Interactive Studio,Teen (T)
videogame/games.teamxbox.com/776_Otogi-Hyakki-Toubatsu-Emaki.html,TBA,Action,FROM Software,Rating Pending (RP)
videogame/games.teamxbox.com/1389_OutRun-2006-Coast-to-Coast.html,Sega,Racing/Driving,"Sumo Digital, Ltd.",Everyone (E)
videogame/games.teamxbox.com/2170_OutRun-Online-Arcade.html,Sega,Xbox Live Arcade,"Sumo Digital, Ltd.",Rating Pending (RP)
videogame/games.teamxbox.com/890_OutRun2.html,Microsoft,Racing/Driving,"Sumo Digital, Ltd.",Everyone (E)
videogame/games.teamxbox.com/109_Outlaw-Golf.html,Simon & Schuster Interactive,Sports,Simon & Schuster Interactive,Teen (T)
videogame/games.teamxbox.com/612_Outlaw-Golf-2.html,Global Star,Sports,Hypnotix,Mature (M)
videogame/games.teamxbox.com/1089_Outlaw-Tennis.html,Global Star,Sports,Hypnotix,Mature (M)
videogame/games.teamxbox.com/366_Outlaw-Volleyball.html,Simon & Schuster Interactive,Sports,Hypnotix,Mature (M)
videogame/games.teamxbox.com/1349_Outpost-Kaloki-X.html,N/A,Xbox Live Arcade,NinjaBee,Everyone (E)
videogame/games.teamxbox.com/1286_Over-G-Fighters.html,Ubisoft Entertainment,Flying,Taito Corporation,Teen (T)
videogame/games.teamxbox.com/1400_Over-The-Hedge.html,Activision,Action/Adventure,Edge of Reality,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1459_Overlord.html,Codemasters,Action/Adventure,Triumph Studios,Rating Pending (RP)
videogame/games.teamxbox.com/2106_Overlord-II.html,Codemasters,Action/Adventure,Triumph Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1554_PARABELLUM.html,TBA,First Person Shooter,ACONY,Rating Pending (RP)
videogame/games.teamxbox.com/2148_PDC-World-Championship-Darts.html,TBA,Sports,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1512_PacMan.html,Namco Bandai,Xbox Live Arcade,Namco,Everyone (E)
videogame/games.teamxbox.com/1758_PacMan-Championship-Edition.html,Namco Bandai,Xbox Live Arcade,Namco,Rating Pending (RP)
videogame/games.teamxbox.com/391_PacMan-World-2.html,Namco Bandai,Platformer,Namco,Rating Pending (RP)
videogame/games.teamxbox.com/1226_PacMan-World-3.html,Namco Bandai,Action,Blitz Games,Everyone (E)
videogame/games.teamxbox.com/576_Painkiller-Hell-Wars.html,DreamCatcher,First Person Shooter,People Can Fly,Mature (M)
videogame/games.teamxbox.com/111_Panzer-Dragoon-Orta.html,Sega,Shooter,Smilebit,Teen (T)
videogame/games.teamxbox.com/1107_Panzer-Elite-Action.html,JoWooD Productions,Simulation,ZootFly,Rating Pending (RP)
videogame/games.teamxbox.com/1647_Paperboy.html,Midway,Xbox Live Arcade,Digital Eclipse,Rating Pending (RP)
videogame/games.teamxbox.com/841_Pariah.html,Groove Games,First Person Shooter,Digital Extremes,Mature (M)
videogame/games.teamxbox.com/1294_Payout-Poker-and-Casino.html,Namco Bandai,Sports,Bits Studios,Teen (T)
videogame/games.teamxbox.com/1842_Penny-Arcade-Adventures-On-the-RainSlick-Precipice-of-Darkness.html,Hothead Games,Xbox Live Arcade,Hothead Games,Mature (M)
videogame/games.teamxbox.com/2132_Penny-Arcade-Adventures-On-the-RainSlick-Precipice-of-Darkness-Episode-2.html,Hothead Games,Xbox Live Arcade,Hothead Games,Mature (M)
videogame/games.teamxbox.com/1170_Perfect-Dark-Zero.html,Microsoft,First Person Shooter,Rare,Mature (M)
videogame/games.teamxbox.com/2166_Petank-Party.html,1C Company,Xbox Live Arcade,10tacle,Rating Pending (RP)
videogame/games.teamxbox.com/1038_Peter-Jacksons-King-Kong.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Entertainment,Teen (T)
videogame/games.teamxbox.com/1285_Peter-Jacksons-King-Kong.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Entertainment,Teen (T)
videogame/games.teamxbox.com/282_Phantasy-Star-Online.html,Microsoft,MMO,Sega,Teen (T)
videogame/games.teamxbox.com/1445_Phantasy-Star-Universe.html,Sega,Action/RPG,Sega,Rating Pending (RP)
videogame/games.teamxbox.com/403_Phantom-Crash.html,Phantagram Entertainment Inc.,Shooter,Genki Co.,Teen (T)
videogame/games.teamxbox.com/762_Phantom-Dust.html,Majesco Entertainment,Strategy,Microsoft Game Studios Japan,Teen (T)
videogame/games.teamxbox.com/853_Pilot-Down-Behind-Enemy-Lines.html,DreamCatcher,Action/Adventure,Kuju Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1590_Pimp-My-Ride.html,Activision,Racing/Driving,Activision,Rating Pending (RP)
videogame/games.teamxbox.com/1656_Pinball-FX.html,Zen Studios,Xbox Live Arcade,Zen Studios,Everyone (E)
videogame/games.teamxbox.com/965_Pinball-Hall-of-Fame.html,Crave Entertainment,Family,FarSight Studios,Everyone (E)
videogame/games.teamxbox.com/695_Pirates-of-the-Caribbean.html,Bethesda Softworks,Action/RPG,Akella,Teen (T)
videogame/games.teamxbox.com/1494_Pirates-of-the-Caribbean-At-Worlds-End.html,Disney Interactive Studios,Action/Adventure,Eurocom Entertainment Software,Teen (T)
videogame/games.teamxbox.com/1829_Pirates-vs-Ninjas-Dodgeball.html,Gamecock Media Group,Xbox Live Arcade,Blazing Lizard,Rating Pending (RP)
videogame/games.teamxbox.com/181_Pirates-Legend-of-Black-Kat.html,Electronic Arts,Adventure,Westwood Studios,Teen (T)
videogame/games.teamxbox.com/545_Pitfall-The-Lost-Expedition.html,Activision,Platformer,Edge of Reality,Everyone (E)
videogame/games.teamxbox.com/1605_PocketBike-Racer.html,TBA,Racing/Driving,Blitz Games,Rating Pending (RP)
videogame/games.teamxbox.com/1608_PocketBike-Racer.html,TBA,Racing/Driving,Blitz Games,Rating Pending (RP)
videogame/games.teamxbox.com/1910_Poker-Smash.html,TBA,Xbox Live Arcade,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/788_Pool-Paradise.html,Ignition Entertainment,Sports,Awesome Studios,Everyone (E)
videogame/games.teamxbox.com/1002_Pool-Shark-2.html,Zoo Digital Group PLC,Simulation,Blade Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1893_PopCap-Arcade-Volume-1.html,TBA,Xbox Live Arcade,PopCap Games,Rating Pending (RP)
videogame/games.teamxbox.com/2113_Portal-Still-Alive.html,Microsoft,Xbox Live Arcade,"Valve, LLC",Teen (T)
videogame/games.teamxbox.com/1227_Possession.html,TBA,Survival/Horror,Blitz Games,Rating Pending (RP)
videogame/games.teamxbox.com/1594_Postal-III.html,TBA,Action/Shooter,Running With Scissors,Rating Pending (RP)
videogame/games.teamxbox.com/1987_PowerUp-Forever.html,Namco Bandai,Xbox Live Arcade,Blitz Games,Everyone (E)
videogame/games.teamxbox.com/673_Powerdrome.html,Mud Duck Productions,Racing/Driving,Argonaut Games,Teen (T)
videogame/games.teamxbox.com/900_Predator-Concrete-Jungle.html,Vivendi Games,Action/Adventure,Eurocom Entertainment Software,Mature (M)
videogame/games.teamxbox.com/1172_Prey.html,2K Games,First Person Shooter,Venom Games,Mature (M)
videogame/games.teamxbox.com/1970_Prey-2.html,2K Games,First Person Shooter,3DO,Rating Pending (RP)
videogame/games.teamxbox.com/1690_Prince-of-Persia.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Montreal,Teen (T)
videogame/games.teamxbox.com/1743_Prince-of-Persia-Classic.html,Ubisoft Entertainment,Xbox Live Arcade,Gameloft,Teen (T)
videogame/games.teamxbox.com/579_Prince-of-Persia-Sands-of-Time.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Montreal,Teen (T)
videogame/games.teamxbox.com/1143_Prince-of-Persia-The-Two-Thrones.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Montreal,Mature (M)
videogame/games.teamxbox.com/928_Prince-of-Persia-Warrior-Within.html,Ubisoft Entertainment,Action/Adventure,Ubisoft Montreal,Mature (M)
videogame/games.teamxbox.com/333_Prisoner-of-War.html,Codemasters,Action/Stealth,Codemasters Software Company,Teen (T)
videogame/games.teamxbox.com/715_Pro-Cast-Sports-Fishing.html,Capcom,Sports,Capcom,Everyone (E)
videogame/games.teamxbox.com/1766_Pro-Evolution-Soccer-2008.html,Konami Digital Entertainment,Sports,Konami Computer Entertainment,Everyone (E)
videogame/games.teamxbox.com/2047_Pro-Evolution-Soccer-2009.html,Konami Digital Entertainment,Sports,Konami TYO,Everyone (E)
videogame/games.teamxbox.com/1251_Pro-Evolution-Soccer-5.html,Konami Digital Entertainment,Sports,Konami TYO,Rating Pending (RP)
videogame/games.teamxbox.com/1515_Pro-Evolution-Soccer-6.html,Konami Digital Entertainment,Sports,Konami TYO,Rating Pending (RP)
videogame/games.teamxbox.com/960_Pro-Fishing-Challenge.html,Atlus Software,Sports,Atlus Software,Everyone (E)
videogame/games.teamxbox.com/347_Pro-Race-Driver.html,Codemasters,Racing/Driving,Codemasters Software Company,Teen (T)
videogame/games.teamxbox.com/113_Project-Gotham-Racing.html,Microsoft,Racing/Driving,Bizarre Creations,Everyone (E)
videogame/games.teamxbox.com/473_Project-Gotham-Racing-2.html,Microsoft,Racing/Driving,Bizarre Creations,Everyone (E)
videogame/games.teamxbox.com/1248_Project-Gotham-Racing-3.html,Microsoft,Racing/Driving,Bizarre Creations,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1574_Project-Gotham-Racing-4.html,Microsoft,Racing/Driving,Bizarre Creations,Everyone (E)
videogame/games.teamxbox.com/1284_Project-Offset.html,TBA,First Person Shooter,Offset Software,Rating Pending (RP)
videogame/games.teamxbox.com/1526_PROJECT-SYLPHEED.html,Square Enix USA,Action/Shooter,Game Arts,Teen (T)
videogame/games.teamxbox.com/954_Project-Snowblind.html,Eidos Interactive,First Person Shooter,Crystal Dynamics,Teen (T)
videogame/games.teamxbox.com/1828_Prototype.html,Activision,Action/Adventure,Radical Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/587_PsiOps-The-Mindgate-Conspiracy.html,Midway,Action/Adventure,Midway Entertainment,Mature (M)
videogame/games.teamxbox.com/411_Psychonauts.html,Majesco Entertainment,Platformer,Double Fine Productions,Teen (T)
videogame/games.teamxbox.com/514_Pulse-Racer.html,Jaleco Entertainment,Combat Racing,Jaleco Ltd.,Everyone (E)
videogame/games.teamxbox.com/1095_Pump-It-Up-Exceed-SE.html,Mastiff LLC,Music/Dance,Andamiro Entertainment,Everyone (E)
videogame/games.teamxbox.com/1938_Pure.html,Disney Interactive Studios,Racing/Driving,BlackRock Studios,Everyone (E)
videogame/games.teamxbox.com/843_Pure-Pinball.html,XS Games,Simulation,Iridon Interactive,Everyone (E)
videogame/games.teamxbox.com/950_Puyo-Pop-Fever.html,Sega,Puzzle,Sega,Rating Pending (RP)
videogame/games.teamxbox.com/2101_Puzzle-Arcade.html,Eidos Interactive,Xbox Live Arcade,CTXM Ltd.,Rating Pending (RP)
videogame/games.teamxbox.com/1776_Puzzle-Quest-Challenge-of-the-Warlords.html,D3 Publisher,Xbox Live Arcade,Infinite Interactive,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1945_Puzzle-Quest-Galactrix.html,D3 Publisher,Xbox Live Arcade,Infinite Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1150_QUAKE-4.html,Activision,First Person Shooter,id Software,Mature (M)
videogame/games.teamxbox.com/344_Quantum-Redshift.html,Microsoft,Racing/Driving,Curly Monsters Ltd.,Teen (T)
videogame/games.teamxbox.com/2052_Quantum-of-Solace.html,Activision,Action/Shooter,Treyarch,Teen (T)
videogame/games.teamxbox.com/2145_RType-Dimensions.html,Microsoft,Xbox Live Arcade,Tozai Games,Everyone (E)
videogame/games.teamxbox.com/667_R-Racing-Evolution.html,Namco Bandai,Racing/Driving,Namco,Teen (T)
videogame/games.teamxbox.com/2061_Race-Pro.html,"Atari, Inc.",Racing/Driving,SimBin Development Team AB,Everyone (E)
