url,NUMBER : value,NUMBER : open,NUMBER : high,NUMBER : low,NUMBER : volume,NUMBER : 52wk high,NUMBER : 52wk low
finance/quotes.stocknod.com/lly.html,34.29 (06.12.09 6:40 PM EDT),34.39,34.84,34.07,"5,266,112",49.78,27.21
finance/quotes.stocknod.com/so.html,30.55 (06.12.09 6:40 PM EDT),29.94,30.80,29.61,"5,345,735",40.00,26.48
finance/quotes.stocknod.com/jci.html,21.57 (06.12.09 6:40 PM EDT),22.01,22.01,21.09,"5,372,819",36.00,8.35
finance/quotes.stocknod.com/gt.html,12.41 (06.12.09 6:40 PM EDT),12.97,13.05,12.17,"5,454,284",23.14,3.17
finance/quotes.stocknod.com/ba.html,51.44 (06.12.09 6:40 PM EDT),50.76,51.56,50.11,"5,476,628",77.80,29.05
finance/quotes.stocknod.com/adbe.html,30.15 (06.12.09 5:19 PM EDT),30.60,30.67,29.61,"5,478,513",46.44,15.70
finance/quotes.stocknod.com/oxy.html,68.97 (06.12.09 6:40 PM EDT),69.97,69.97,68.25,"5,535,343",92.49,39.93
finance/quotes.stocknod.com/payx.html,27.57 (06.12.09 5:20 PM EDT),27.88,27.97,26.95,"5,551,602",35.53,20.31
finance/quotes.stocknod.com/ups.html,50.53 (06.12.09 6:40 PM EDT),51.60,51.74,50.08,"5,606,421",70.00,37.99
finance/quotes.stocknod.com/mro.html,32.42 (06.12.09 6:40 PM EDT),32.18,32.52,31.93,"5,648,860",53.98,19.34
finance/quotes.stocknod.com/sle.html,9.01 (06.12.09 6:40 PM EDT),9.07,9.13,8.95,"5,668,991",15.07,6.80
finance/quotes.stocknod.com/ip.html,15.81 (06.12.09 6:40 PM EDT),15.41,15.85,15.01,"5,700,002",31.07,3.93
finance/quotes.stocknod.com/pep.html,53.65 (06.12.09 6:40 PM EDT),52.85,53.85,52.60,"5,958,398",75.25,43.78
finance/quotes.stocknod.com/jcp.html,29.16 (06.12.09 6:40 PM EDT),27.67,29.24,27.60,"5,961,187",44.20,13.71
finance/quotes.stocknod.com/msft.html,23.33 (06.12.09 5:20 PM EDT),22.90,23.38,22.74,"50,954,885",29.57,14.87
finance/quotes.stocknod.com/f.html,6.11 (06.12.09 6:40 PM EDT),6.01,6.15,5.92,"54,573,884",6.75,1.01
finance/quotes.stocknod.com/ge.html,13.51 (06.12.09 6:40 PM EDT),13.45,13.52,13.29,"57,430,007",30.39,5.73
finance/quotes.stocknod.com/phm.html,8.82 (06.12.09 6:40 PM EDT),8.87,8.94,8.63,"6,035,191",23.24,6.49
finance/quotes.stocknod.com/snv.html,3.60 (06.12.09 6:40 PM EDT),3.35,3.69,3.25,"6,058,951",23.70,2.30
finance/quotes.stocknod.com/bk.html,29.02 (06.12.09 6:40 PM EDT),28.94,29.02,28.48,"6,086,762",9999.00,15.44
finance/quotes.stocknod.com/met.html,31.08 (06.12.09 6:40 PM EDT),31.95,32.09,30.50,"6,122,305",65.50,11.37
finance/quotes.stocknod.com/pgr.html,15.53 (06.12.09 6:40 PM EDT),16.09,16.09,15.35,"6,138,160",21.31,9.76
finance/quotes.stocknod.com/pnc.html,41.34 (06.12.09 6:40 PM EDT),42.17,42.67,41.00,"6,179,401",87.99,16.20
finance/quotes.stocknod.com/amzn.html,84.08 (06.12.09 5:19 PM EDT),85.03,85.20,82.01,"6,223,054",91.75,34.68
finance/quotes.stocknod.com/nem.html,42.71 (06.12.09 6:40 PM EDT),43.20,43.36,42.15,"6,272,090",53.77,21.17
finance/quotes.stocknod.com/mdt.html,33.62 (06.12.09 6:40 PM EDT),33.62,33.83,33.23,"6,295,951",56.97,24.06
finance/quotes.stocknod.com/kr.html,21.72 (06.12.09 6:40 PM EDT),21.85,21.90,21.49,"6,422,818",30.99,19.39
finance/quotes.stocknod.com/aet.html,22.97 (06.12.09 6:40 PM EDT),23.25,23.70,22.47,"6,426,112",45.40,14.21
finance/quotes.stocknod.com/twx.html,26.00 (06.12.09 6:40 PM EDT),26.05,26.13,25.53,"6,452,605",26.83,6.95
finance/quotes.stocknod.com/bbt.html,23.14 (06.12.09 6:40 PM EDT),22.50,23.19,22.45,"6,552,050",45.31,12.90
finance/quotes.stocknod.com/jnpr.html,23.87 (06.12.09 5:20 PM EDT),23.58,23.93,23.43,"6,592,309",27.65,12.43
finance/quotes.stocknod.com/odp.html,4.80 (06.12.09 6:40 PM EDT),4.88,4.91,4.67,"6,745,725",13.04,0.59
finance/quotes.stocknod.com/amgn.html,50.40 (06.12.09 5:19 PM EDT),49.61,50.70,49.34,"6,803,490",66.51,27.00
finance/quotes.stocknod.com/tgt.html,40.38 (06.12.09 6:40 PM EDT),39.64,40.46,39.01,"6,898,273",59.55,25.00
finance/quotes.stocknod.com/sndk.html,15.55 (06.12.09 5:20 PM EDT),15.61,15.61,14.88,"6,994,396",24.97,5.07
finance/quotes.stocknod.com/s.html,5.29 (06.12.09 6:40 PM EDT),5.05,5.44,5.02,"63,679,044",9.75,1.35
finance/quotes.stocknod.com/mcd.html,58.36 (06.12.09 6:40 PM EDT),57.72,58.48,57.50,"7,063,006",67.00,45.79
finance/quotes.stocknod.com/dd.html,27.00 (06.12.09 6:40 PM EDT),27.04,27.24,26.61,"7,121,153",48.22,16.05
finance/quotes.stocknod.com/bby.html,38.55 (06.12.09 6:40 PM EDT),37.13,38.69,36.90,"7,140,872",82.50,16.42
finance/quotes.stocknod.com/bsx.html,9.37 (06.12.09 6:40 PM EDT),9.45,9.50,9.17,"7,202,153",14.20,0.01
finance/quotes.stocknod.com/ibm.html,108.21 (06.12.09 6:40 PM EDT),108.40,109.28,107.75,"7,250,917",130.93,69.50
finance/quotes.stocknod.com/cvs.html,30.35 (06.12.09 6:40 PM EDT),30.08,30.36,29.90,"7,274,355",42.78,23.19
finance/quotes.stocknod.com/dis.html,25.06 (06.12.09 6:40 PM EDT),25.03,25.39,24.52,"7,332,339",34.85,15.14
finance/quotes.stocknod.com/sti.html,16.69 (06.12.09 6:40 PM EDT),16.68,17.29,16.51,"7,440,502",64.00,6.00
finance/quotes.stocknod.com/aes.html,10.69 (06.12.09 6:40 PM EDT),10.36,10.79,10.21,"7,467,654",20.80,4.80
finance/quotes.stocknod.com/pfe.html,14.76 (06.12.09 6:40 PM EDT),14.57,15.07,14.51,"74,231,441",20.13,11.68
finance/quotes.stocknod.com/cof.html,23.94 (06.12.09 6:40 PM EDT),24.50,24.50,23.72,"8,249,134",63.50,7.80
finance/quotes.stocknod.com/csx.html,36.52 (06.12.09 6:40 PM EDT),35.13,36.57,34.77,"8,478,100",69.50,20.70
finance/quotes.stocknod.com/gps.html,16.37 (06.12.09 6:40 PM EDT),16.52,16.61,15.90,"8,544,065",20.80,9.41
finance/quotes.stocknod.com/cat.html,37.73 (06.12.09 6:40 PM EDT),37.47,37.77,37.02,"8,567,410",82.35,21.71
finance/quotes.stocknod.com/ko.html,48.89 (06.12.09 6:40 PM EDT),48.68,49.04,48.48,"8,620,310",57.59,37.44
finance/quotes.stocknod.com/lnc.html,17.75 (06.12.09 6:40 PM EDT),18.70,18.77,17.20,"8,809,006",59.99,4.76
finance/quotes.stocknod.com/abx.html,33.99 (06.12.09 6:40 PM EDT),33.61,34.23,33.35,"8,841,186",52.48,17.27
finance/quotes.stocknod.com/luv.html,6.61 (06.12.09 6:40 PM EDT),6.63,6.73,6.53,"8,957,884",16.77,4.95
finance/quotes.stocknod.com/ntap.html,20.14 (06.12.09 5:20 PM EDT),19.59,20.16,19.32,"8,988,414",26.78,10.39
finance/quotes.stocknod.com/rfmd.html,3.57 (06.12.09 5:20 PM EDT),3.48,3.59,3.33,"9,016,669",3.98,0.70
finance/quotes.stocknod.com/xlnx.html,20.91 (06.12.09 5:20 PM EDT),21.28,21.39,20.44,"9,045,731",28.20,14.28
finance/quotes.stocknod.com/rmbs.html,17.39 (06.12.09 5:20 PM EDT),16.84,17.81,16.55,"9,247,994",21.87,4.95
finance/quotes.stocknod.com/slm.html,8.69 (06.12.09 6:40 PM EDT),8.40,8.85,8.35,"9,280,216",25.05,3.11
finance/quotes.stocknod.com/brcm.html,26.30 (06.12.09 5:20 PM EDT),26.67,26.67,25.66,"9,430,048",29.91,12.98
finance/quotes.stocknod.com/hgsi.html,2.89 (06.12.09 5:20 PM EDT),2.89,3.00,2.77,"9,785,710",8.00,0.45
finance/quotes.stocknod.com/dow.html,17.34 (06.12.09 6:40 PM EDT),17.32,17.50,17.05,"9,925,352",39.99,5.89
