url,NUMBER : shirt_number,STRING : position,STRING : club,STRING : birthplace
soccer/www.teamtalk.com/5649_118441.html,,Defender,Falkirk,
soccer/www.teamtalk.com/1844_7483.html,1,Goalkeeper,Grimsby Town,"Sheffield, England"
soccer/www.teamtalk.com/1829_93931.html,3,Defender,Sheffield Wednesday,"Newcastle,England"
soccer/www.teamtalk.com/1800_28907.html,8,Striker,Preston North End,"Bury, England"
soccer/www.teamtalk.com/2483_94454.html,13,Midfielder,Manchester United,"Suwon,Republic of Korea"
soccer/www.teamtalk.com/1802_132292.html,4,Midfielder,Reading,"Dreux,France"
soccer/www.teamtalk.com/2483_74592.html,19,Striker,Lazio,"Haedo, Argentina"
soccer/www.teamtalk.com/1806_78787.html,10,Midfielder,Sunderland,"London,England"
soccer/www.teamtalk.com/2483_100246.html,9,Striker,Arsenal,"Rio De Janeiro,Brazil"
soccer/www.teamtalk.com/1910_9105.html,3,Defender,Sunderland,"Belfast, Northern Ireland"
soccer/www.teamtalk.com/8547_87866.html,8,Midfielder,St Mirren,Edinburgh
soccer/www.teamtalk.com/2483_79266.html,25,Midfielder,Preston North End,"Dundee, Scotland"
soccer/www.teamtalk.com/1856_7054.html,15,Midfielder,Shrewsbury Town,"Carlisle, England"
soccer/www.teamtalk.com/982_7280.html,7,Midfielder,Leeds United,"Hull, England"
soccer/www.teamtalk.com/2483_73945.html,11,Striker,Sunderland,"Dakar, Senegal"
soccer/www.teamtalk.com/1873_93509.html,8,Midfielder,Rangers,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1815_155498.html,28,Striker,Bradford City,
soccer/www.teamtalk.com/1804_6583.html,19,Midfielder,Sheffield United,"Larne,Northern,Ireland"
soccer/www.teamtalk.com/2483_7846.html,7,Midfielder,Stoke City,"Retford,England"
soccer/www.teamtalk.com/2483_124034.html,6,Defender,AC Milan,"Geneva, Switzerland"
soccer/www.teamtalk.com/2483_163702.html,,Midfielder,Unassigned Players,Trinidad and Tobago
soccer/www.teamtalk.com/1819_78791.html,24,Midfielder,Colchester United,"Manchester,England"
soccer/www.teamtalk.com/1873_9709.html,27,Goalkeeper,Rangers,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1862_3890.html,1,Goalkeeper,Aberdeen,"Paisley,Scotland"
soccer/www.teamtalk.com/1804_139190.html,40,Goalkeeper,Sheffield United,
soccer/www.teamtalk.com/8535_94588.html,28,Defender,Hereford,"Southwark, England"
soccer/www.teamtalk.com/1834_159255.html,,Striker,Walsall,
soccer/www.teamtalk.com/1817_6726.html,33,Midfielder,Bristol City,"Newmarket,England"
soccer/www.teamtalk.com/1778_94454.html,13,Midfielder,Manchester United,"Suwon,Republic of Korea"
soccer/www.teamtalk.com/5649_149253.html,17,Goalkeeper,Falkirk,
soccer/www.teamtalk.com/1787_7594.html,3,Defender,Brighton and Hove Albion,Pearcehaven
soccer/www.teamtalk.com/2483_29310.html,24,Midfielder,Manchester United,"Dalkeith,Scotland"
soccer/www.teamtalk.com/1818_85373.html,18,Defender,Chesterfield,"Ashton-under-Lyne, England"
soccer/www.teamtalk.com/2483_95025.html,9,Striker,Celtic,"Heraklion,Greece"
soccer/www.teamtalk.com/2483_164721.html,34,Midfielder,Manchester United,"Sapucaia do Sul, Brazil"
soccer/www.teamtalk.com/1767_98991.html,10,Striker,Aston Villa,"Lorenskog,Norway"
soccer/www.teamtalk.com/2483_139386.html,11,Striker,Aston Villa,"Erdington,England"
soccer/www.teamtalk.com/1782_8717.html,9,Striker,Portsmouth,"Macclesfield, England"
soccer/www.teamtalk.com/1788_84221.html,8,Midfielder,Burnley,"Akranes,Iceland"
soccer/www.teamtalk.com/8547_3535.html,17,Striker,St Mirren,Aberdeen
soccer/www.teamtalk.com/1865_72884.html,9,Striker,Dundee United,Dublin
soccer/www.teamtalk.com/1779_8897.html,5,Defender,Middlesbrough,"Derby,England"
soccer/www.teamtalk.com/2483_81483.html,7,Midfielder,Newcastle United,"Huyton,England"
soccer/www.teamtalk.com/1791_65948.html,10,Striker,Lincoln City,"Boston,England"
soccer/www.teamtalk.com/1813_9217.html,10,Midfielder,Blackpool,"Whitehaven, England"
soccer/www.teamtalk.com/1785_100227.html,7,Midfielder,West Bromwich Albion,"Ljubljana,Slovenia"
soccer/www.teamtalk.com/1815_7566.html,11,Midfielder,Bradford City,"Bradford, England"
soccer/www.teamtalk.com/1908_8875.html,14,Striker,Tottenham Hotspur,"Beckton-London,England"
soccer/www.teamtalk.com/1792_7559.html,6,Defender,Derby County,"Hammersmith,England"
soccer/www.teamtalk.com/1767_3633.html,19,Midfielder,Aston Villa,"Montana,Bulgaria"
soccer/www.teamtalk.com/1824_163019.html,40,Utility,Luton Town,
soccer/www.teamtalk.com/1873_92521.html,19,Striker,Rangers,"Sinnamary, French Guiana"
soccer/www.teamtalk.com/1824_7394.html,32,Striker,Luton Town,"Chiswick, England"
soccer/www.teamtalk.com/2483_115462.html,9,Midfielder,Hibernian,"Shrewsbury, England"
soccer/www.teamtalk.com/1806_92711.html,4,Midfielder,Sunderland,"Tornio,Finland"
soccer/www.teamtalk.com/1784_82383.html,2,Defender,Tottenham Hotspur,"Glasgow, Scotland"
soccer/www.teamtalk.com/1802_8947.html,29,Defender,Reading,"Enfield,England"
soccer/www.teamtalk.com/1775_7023.html,17,Midfielder,Fulham,"Lewisham,England"
soccer/www.teamtalk.com/2483_4846.html,14,Striker,Rangers,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1846_6682.html,8,Defender,Leyton Orient,"Sandwell, England"
soccer/www.teamtalk.com/1776_90026.html,14,Midfielder,Liverpool,"Tolosa,Spain"
soccer/www.teamtalk.com/1814_152541.html,13,Goalkeeper,Bournemouth,
soccer/www.teamtalk.com/2483_123906.html,4,Midfielder,Tottenham Hotspur,"Abidjan,Ivory Coast"
soccer/www.teamtalk.com/2483_9135.html,8,Midfielder,Liverpool,"Whiston,England"
soccer/www.teamtalk.com/1860_10170.html,8,Striker,Dunfermline Athletic,Northern Ireland
soccer/www.teamtalk.com/1780_9128.html,10,Striker,Newcastle United,"Chester,England"
soccer/www.teamtalk.com/1860_138331.html,10,Striker,Yeovil Town,"Gillingham, England"
soccer/www.teamtalk.com/1843_8478.html,4,Defender,Darlington,"Darlington, England"
soccer/www.teamtalk.com/5649_3678.html,10,Midfielder,Falkirk,Trinidad & Tobago
soccer/www.teamtalk.com/1870_3769.html,2,Defender,Kilmarnock,Stirling
soccer/www.teamtalk.com/1843_149874.html,6,Defender,Darlington,"Colchester, England"
soccer/www.teamtalk.com/1812_163077.html,30,Striker,Barnsley,
soccer/www.teamtalk.com/1807_7855.html,14,Midfielder,Watford,"Derby,England"
soccer/www.teamtalk.com/1785_6744.html,3,Defender,West Bromwich Albion,"Watford,England"
soccer/www.teamtalk.com/1869_47400.html,15,Utility,Inverness Caledonian Thistle,
soccer/www.teamtalk.com/2483_92665.html,11,Striker,Chelsea,"Abidjan,Ivory Coast"
soccer/www.teamtalk.com/1807_155135.html,26,Midfielder,Watford,
soccer/www.teamtalk.com/1805_34245.html,12,Striker,Stoke City,"Hitchin,England"
soccer/www.teamtalk.com/1839_154458.html,35,Midfielder,Bury,"Telford, England"
soccer/www.teamtalk.com/1872_4844.html,21,Midfielder,Motherwell,"Glascow, Scotland"
soccer/www.teamtalk.com/1908_26970.html,8,Midfielder,Tottenham Hotspur,"Nottingham,England"
soccer/www.teamtalk.com/1829_12347.html,1,Goalkeeper,Sheffield Wednesday,"Hemel Hempstead,England"
soccer/www.teamtalk.com/5649_6669.html,3,Defender,Falkirk,Salford
soccer/www.teamtalk.com/1820_9705.html,24,Defender,Doncaster Rovers,Glasgow
soccer/www.teamtalk.com/1822_6874.html,23,Striker,Huddersfield Town,"Huddersfield, England"
soccer/www.teamtalk.com/2483_94253.html,33,Defender,Tottenham Hotspur,"Santo Tirso,Portugal"
soccer/www.teamtalk.com/1824_170171.html,25,Defender,Luton Town,
soccer/www.teamtalk.com/2483_9130.html,4,Defender,Liverpool,"Porvoo,Finland"
soccer/www.teamtalk.com/1808_111007.html,16,Midfielder,West Ham United,"London,England"
soccer/www.teamtalk.com/1784_16762.html,8,Midfielder,Sunderland,"Mouscron, Belguim"
soccer/www.teamtalk.com/5649_143262.html,26,Midfielder,Falkirk,Scotland
soccer/www.teamtalk.com/1818_77723.html,3,Defender,Chesterfield,"Edinburgh, Scotland"
soccer/www.teamtalk.com/2483_26970.html,8,Midfielder,Tottenham Hotspur,"Nottingham,England"
soccer/www.teamtalk.com/1869_3585.html,31,Goalkeeper,Inverness Caledonian Thistle,"Aberdeen, Scotland"
soccer/www.teamtalk.com/1817_55193.html,18,Defender,Bristol City,"Manchester, England"
soccer/www.teamtalk.com/5636_165687.html,21,Midfielder,Barnet FC,
soccer/www.teamtalk.com/1813_7377.html,16,Midfielder,Blackpool,"Holstebro, Denmark"
soccer/www.teamtalk.com/2483_92093.html,24,Striker,Werder Bremen,"Callao, Peru"
soccer/www.teamtalk.com/2483_127840.html,31,Defender,Middlesbrough,"Redcar,England"
soccer/www.teamtalk.com/1768_97415.html,12,Midfielder,Birmingham City,"Toulouse, France"
soccer/www.teamtalk.com/5649_93472.html,1,Goalkeeper,Falkirk,"Rotherham, England"
soccer/www.teamtalk.com/1868_40881.html,15,Midfielder,Hibernian,"Edinburgh,Scotland"
soccer/www.teamtalk.com/1843_14950.html,10,Striker,Darlington,"Telford, England"
soccer/www.teamtalk.com/1819_23343.html,8,Midfielder,Colchester United,"Hastings,England"
soccer/www.teamtalk.com/2483_134495.html,12,Midfielder,Chelsea,"Kaduna State,Nigeria"
soccer/www.teamtalk.com/2483_97245.html,1,Goalkeeper,Juventus,"Carrara, Italy"
soccer/www.teamtalk.com/1831_103136.html,19,Midfielder,Swindon Town,"Swindon, England"
soccer/www.teamtalk.com/1873_126121.html,35,Midfielder,Rangers,"Ballymena, N/ Ireland"
soccer/www.teamtalk.com/1784_92711.html,4,Midfielder,Sunderland,"Tornio,Finland"
soccer/www.teamtalk.com/2483_9000.html,23,Defender,Portsmouth,"Plaistow-London,England"
soccer/www.teamtalk.com/1806_82321.html,26,Defender,Sunderland,"Peckham, London, England"
soccer/www.teamtalk.com/2483_94812.html,11,Midfielder,Liverpool,"Mancacor,Spain"
soccer/www.teamtalk.com/1908_9128.html,10,Striker,Newcastle United,"Chester,England"
soccer/www.teamtalk.com/1768_127942.html,10,Striker,Birmingham City,"Huddersfield, England"
soccer/www.teamtalk.com/2483_97732.html,22,Attacking Midfielder,AC Milan,"Brasília, Brazil"
soccer/www.teamtalk.com/1807_165674.html,32,Striker,Watford,
soccer/www.teamtalk.com/1791_60031.html,6,Defender,Crewe Alexandra,"Grenoble,France"
soccer/www.teamtalk.com/2483_149259.html,6,Midfielder,Manchester City,"Urmston, Manchester, Eng"
soccer/www.teamtalk.com/1908_77684.html,19,Midfielder,Middlesbrough,"Middlesborough, England"
soccer/www.teamtalk.com/1775_6970.html,3,Defender,Fulham,"Barking,England"
soccer/www.teamtalk.com/1867_133369.html,38,Defender,Hearts,"Bellshill,Scotland"
soccer/www.teamtalk.com/1841_20450.html,17,Midfielder,Cheltenham Town,"Taunton,England"
soccer/www.teamtalk.com/1820_137353.html,18,Defender,Doncaster Rovers,England
soccer/www.teamtalk.com/1855_6799.html,1,Goalkeeper,Scunthorpe United,"Dublin, Ireland"
soccer/www.teamtalk.com/1816_81922.html,6,Midfielder,Brentford,"London, England"
soccer/www.teamtalk.com/2483_124411.html,9,Striker,Ajax,"Voor-Drempt,Netherlands"
soccer/www.teamtalk.com/1868_55350.html,20,Defender,Hibernian,Southampton
soccer/www.teamtalk.com/1860_165264.html,,Defender,Yeovil Town,
soccer/www.teamtalk.com/2483_137647.html,21,Striker,Valencia,"Langreo,Spain"
soccer/www.teamtalk.com/1794_139391.html,18,Midfielder,Ipswich Town,"London, England"
soccer/www.teamtalk.com/1814_7160.html,23,Striker,Bournemouth,"Cowes, England"
soccer/www.teamtalk.com/1805_6877.html,9,Striker,Stoke City,"Bridlington,England"
soccer/www.teamtalk.com/1820_9191.html,26,Midfielder,Doncaster Rovers,Middlesbrough
soccer/www.teamtalk.com/5649_136285.html,18,Midfielder,Falkirk,
soccer/www.teamtalk.com/1863_38903.html,13,Striker,Celtic,"Sarawak,Malaysia"
soccer/www.teamtalk.com/1775_90868.html,33,Defender,Fulham,
soccer/www.teamtalk.com/1824_7940.html,3,Defender,Luton Town,"Bath, England"
soccer/www.teamtalk.com/1779_9096.html,20,Midfielder,Middlesbrough,"Buenos Aires,Argentina"
soccer/www.teamtalk.com/982_166613.html,32,Defender,Leeds United,"Leeds, England"
soccer/www.teamtalk.com/1867_154681.html,0,Midfielder,Hearts,Romania
soccer/www.teamtalk.com/1842_9076.html,6,Defender,Chester City,"Manchester, England"
soccer/www.teamtalk.com/1775_9223.html,18,Defender,Fulham,"Cookstown, Nthrn Ireland"
soccer/www.teamtalk.com/5636_8426.html,20,Defender,Barnet FC,"Ilford, England"
soccer/www.teamtalk.com/1789_6588.html,1,Goalkeeper,Cardiff City,"Turku, Finland"
soccer/www.teamtalk.com/1844_7319.html,10,Midfielder,Grimsby Town,"Swansea, Wales"
soccer/www.teamtalk.com/1766_156744.html,12,Striker,Arsenal,"Cancun-Quintana Roo, Mexico"
soccer/www.teamtalk.com/1778_100749.html,15,Defender,Manchester United,"Uzice,Serbia"
soccer/www.teamtalk.com/1828_141401.html,15,Defender,Port Vale,
soccer/www.teamtalk.com/1778_104399.html,33,Midfielder,Burnley,Hemel Hampstead
soccer/www.teamtalk.com/1798_113337.html,29,Defender,Nottingham Forest,
soccer/www.teamtalk.com/1814_138014.html,16,Striker,Bournemouth,
soccer/www.teamtalk.com/1809_9126.html,9,Striker,Wigan Athletic,"Leicester,England"
soccer/www.teamtalk.com/1910_6583.html,19,Midfielder,Sheffield United,"Larne,Northern,Ireland"
soccer/www.teamtalk.com/2483_104383.html,4,Midfielder,Arsenal,"Catalonia,Spain"
soccer/www.teamtalk.com/1847_88364.html,1,Goalkeeper,Lincoln City,"Yeovil, England"
soccer/www.teamtalk.com/2483_8934.html,1,Goalkeeper,Blackburn Rovers,"Beverley,England"
soccer/www.teamtalk.com/1796_156349.html,,Striker,Leicester City,"Oxford, England"
soccer/www.teamtalk.com/1783_133717.html,4,Striker,Southampton,"Lodz,Poland"
soccer/www.teamtalk.com/1813_29332.html,6,Defender,Blackpool,"Coventry, England"
soccer/www.teamtalk.com/1868_77329.html,1,Striker,Hibernian,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1873_72325.html,28,Midfielder,Rangers,
soccer/www.teamtalk.com/1800_3584.html,2,Defender,Preston North End,"Bellshill,Scotland"
soccer/www.teamtalk.com/1798_8469.html,9,Striker,Nottingham Forest,Reading
soccer/www.teamtalk.com/1784_115523.html,3,Defender,Portsmouth,"Saint-Julien, France"
soccer/www.teamtalk.com/1792_93421.html,12,Striker,Derby County,"Leicester,England"
soccer/www.teamtalk.com/1867_125826.html,6,Defender,Hearts,"Ma¿eikiai, Lithuania"
soccer/www.teamtalk.com/982_82203.html,18,Midfielder,Leeds United,"Birkenhead, England"
soccer/www.teamtalk.com/1826_9275.html,1,Goalkeeper,Oldham Athletic,"Barnsley, England"
soccer/www.teamtalk.com/1805_36301.html,23,Midfielder,Stoke City,"Manchester, England"
soccer/www.teamtalk.com/982_130663.html,16,Midfielder,Leeds United,"London, England"
soccer/www.teamtalk.com/1792_9067.html,44,Midfielder,Derby County,"Wrexham, Wales"
soccer/www.teamtalk.com/2483_100358.html,9,Striker,Tottenham Hotspur,"Stavropol,Russia"
soccer/www.teamtalk.com/1908_6602.html,1,Goalkeeper,Portsmouth,"Welwyn Garden City,Englnd"
soccer/www.teamtalk.com/1916_144695.html,3,Defender,Tottenham Hotspur,"Cardiff, Wales"
soccer/www.teamtalk.com/1841_168875.html,36,Goalkeeper,Cheltenham Town,
soccer/www.teamtalk.com/2483_9175.html,27,Striker,Leicester City,"Glasgow,Scotland"
soccer/www.teamtalk.com/1768_168645.html,19,Midfielder,Birmingham City,
soccer/www.teamtalk.com/5636_133275.html,4,Midfielder,Barnet FC,"Stockton-on-Tees, England"
soccer/www.teamtalk.com/1788_7366.html,11,Midfielder,Burnley,"Southampton,England"
soccer/www.teamtalk.com/1834_7343.html,3,Defender,Walsall,"Haltwhistle, England"
soccer/www.teamtalk.com/2483_77684.html,19,Midfielder,Middlesbrough,"Middlesborough, England"
soccer/www.teamtalk.com/1873_40584.html,9,Striker,Rangers,"Irvine, Scotland"
soccer/www.teamtalk.com/1773_92665.html,11,Striker,Chelsea,"Abidjan,Ivory Coast"
soccer/www.teamtalk.com/1819_6967.html,10,Midfielder,Colchester United,"Whitechapel,England"
soccer/www.teamtalk.com/1768_168644.html,3,Defender,Birmingham City,
soccer/www.teamtalk.com/1768_8928.html,29,Midfielder,Birmingham City,"Canning Town,England"
soccer/www.teamtalk.com/1912_9070.html,17,Midfielder,Hull City,"Preston, England"
soccer/www.teamtalk.com/2483_8872.html,21,Midfielder,Fulham,"Newham,England"
soccer/www.teamtalk.com/2483_125724.html,10,Striker,Zenit St. Petersburg,"Saint Petersburg,Russia"
soccer/www.teamtalk.com/1843_79161.html,17,Defender,Darlington,"Salford, England"
soccer/www.teamtalk.com/1818_58115.html,21,Midfielder,Chesterfield,"Mansfield, England"
soccer/www.teamtalk.com/1769_6579.html,8,Midfielder,Blackburn Rovers,"Great Harwood, England"
soccer/www.teamtalk.com/1789_7158.html,8,Striker,Cardiff City,"Islington,England"
soccer/www.teamtalk.com/982_154322.html,17,Defender,Leeds United,Luxembourg
soccer/www.teamtalk.com/2483_95034.html,7,Attacking Midfielder,Tottenham Hotspur,"Leeds, England"
soccer/www.teamtalk.com/5636_161379.html,,Utility,Barnet FC,
soccer/www.teamtalk.com/1860_20462.html,8,Midfielder,Yeovil Town,"Plymouth, England"
soccer/www.teamtalk.com/2483_8865.html,16,Midfielder,Manchester United,"Wallsend,England"
soccer/www.teamtalk.com/1826_165656.html,18,Midfielder,Oldham Athletic,
soccer/www.teamtalk.com/2483_72281.html,10,Midfielder,Everton,"San Sebastian,Spain"
soccer/www.teamtalk.com/2483_92716.html,9,Striker,Sunderland,"Arles,France"
soccer/www.teamtalk.com/1765_92389.html,9,Striker,Manchester United,"Blagoevgrad,Bulgaria"
soccer/www.teamtalk.com/1794_6857.html,20,Defender,Ipswich Town,"Warrington,England"
soccer/www.teamtalk.com/1873_72284.html,1,Goalkeeper,Rangers,"Edinburgh, Scotland"
soccer/www.teamtalk.com/2483_115281.html,17,Striker,Middlesbrough,"Sakarya, Turkey"
soccer/www.teamtalk.com/2483_153437.html,21,Defender,Manchester United,"Rio de Janeiro,Brazil"
soccer/www.teamtalk.com/1865_144188.html,43,Defender,Dundee United,Rutherglen
soccer/www.teamtalk.com/2483_8835.html,23,Midfielder,AC Milan,"Leytonstone, England"
soccer/www.teamtalk.com/1794_125811.html,26,Midfielder,Ipswich Town,
soccer/www.teamtalk.com/1862_66143.html,11,Striker,Aberdeen,LeicesterEngland
soccer/www.teamtalk.com/1765_99309.html,6,Defender,Chelsea,"Amarante,Portugal"
soccer/www.teamtalk.com/2483_8867.html,10,Attacking Midfielder,Chelsea,"Ramford-Havering,England"
soccer/www.teamtalk.com/1814_165676.html,19,Midfielder,Bournemouth,
soccer/www.teamtalk.com/2483_9210.html,1,Goalkeeper,Newcastle United,"Lifford,Ireland"
soccer/www.teamtalk.com/1867_164981.html,,Midfielder,Hearts,
soccer/www.teamtalk.com/1783_9256.html,5,Defender,Unassigned Players,"Bergen,Norway"
soccer/www.teamtalk.com/1859_8755.html,17,Striker,Wycombe Wanderers,"Barnet, England"
soccer/www.teamtalk.com/1854_151168.html,12,Defender,Rochdale,"Manchester, England"
soccer/www.teamtalk.com/1870_154494.html,39,Defender,Kilmarnock,Scotland
soccer/www.teamtalk.com/1803_116437.html,2,Utility,Rotherham United,"Barnsley, England"
soccer/www.teamtalk.com/5636_7162.html,,Defender,Barnet FC,"Hendon,England"
soccer/www.teamtalk.com/1863_3638.html,41,Defender,Norwich City,"Bellshill, Scotland"
soccer/www.teamtalk.com/2483_6578.html,11,Attacking Midfielder,Newcastle United,"Ballyboden,Ireland"
soccer/www.teamtalk.com/1855_7029.html,11,Midfielder,Scunthorpe United,"Leicester, England"
soccer/www.teamtalk.com/1796_139188.html,21,Striker,Leicester City,"Leicester, England"
soccer/www.teamtalk.com/1908_6518.html,3,Defender,Chelsea,"Stepney-London,England"
soccer/www.teamtalk.com/1860_20460.html,,Midfielder,Yeovil Town,
soccer/www.teamtalk.com/1797_149420.html,24,Midfielder,Millwall,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1916_65965.html,4,Defender,Peterborough United,"St Asaph, Wales"
soccer/www.teamtalk.com/1779_115281.html,17,Striker,Middlesbrough,"Sakarya, Turkey"
soccer/www.teamtalk.com/8547_7095.html,7,Attacking Midfielder,St Mirren,Glasgow
soccer/www.teamtalk.com/1822_8909.html,21,Defender,Huddersfield Town,"Chorley, England"
soccer/www.teamtalk.com/1916_150487.html,18,Striker,Wolverhampton Wanderers,
soccer/www.teamtalk.com/1812_149300.html,11,Midfielder,Barnsley,"Limoges, France"
soccer/www.teamtalk.com/1873_75507.html,13,Goalkeeper,Rangers,"Bellshill, Scotland"
soccer/www.teamtalk.com/2483_96736.html,18,Striker,Inter Milan,"Florida, Argentina"
soccer/www.teamtalk.com/1816_127704.html,22,Defender,Brentford,"Southall, England"
soccer/www.teamtalk.com/1770_83049.html,2,Defender,Bolton Wanderers,"Westhoughton, England"
soccer/www.teamtalk.com/1780_8923.html,36,Striker,Newcastle United,"Melbourne,Australia"
soccer/www.teamtalk.com/2483_75322.html,20,Midfielder,Aston Villa,"London,England"
soccer/www.teamtalk.com/2483_9035.html,25,Midfielder,Fulham,"Haverfordwest, Wales"
soccer/www.teamtalk.com/1816_135755.html,25,Defender,Brentford,"Cork, Ireland"
soccer/www.teamtalk.com/1867_6629.html,13,Goalkeeper,Hearts,"Hillingdon,london,england"
soccer/www.teamtalk.com/982_7120.html,12,Goalkeeper,Leeds United,"Preston, England"
soccer/www.teamtalk.com/1813_79162.html,15,Defender,Blackpool,"Sutton-in-Ashfield, England"
soccer/www.teamtalk.com/982_8625.html,22,Midfielder,Leeds United,"Stockport, England"
soccer/www.teamtalk.com/1825_110875.html,6,Defender,Milton Keynes Dons,"Liverpool, England"
soccer/www.teamtalk.com/2483_113156.html,21,Defender,Newcastle United,"Suresnes, France (represents Senegal)"
soccer/www.teamtalk.com/2483_92670.html,9,Striker,Middlesbrough,"Cairo,Egypt"
soccer/www.teamtalk.com/2483_113176.html,5,Defender,Liverpool,"Hvidovre,Denmark"
soccer/www.teamtalk.com/1843_23328.html,30,Defender,Darlington,"Stockport, England"
soccer/www.teamtalk.com/1843_7697.html,23,Midfielder,Darlington,"Plymouth, England"
soccer/www.teamtalk.com/1846_99650.html,6,Defender,Leyton Orient,"Rush Green, England"
soccer/www.teamtalk.com/1916_8525.html,21,Defender,Hull City,"Aylesbury,Wales"
soccer/www.teamtalk.com/8547_3628.html,19,Striker,Inverness Caledonian Thistle,Aberdeen
soccer/www.teamtalk.com/1767_18342.html,1,Goalkeeper,Aston Villa,"Lakewood-Ohio,USA"
soccer/www.teamtalk.com/2483_99226.html,19,Goalkeeper,West Bromwich Albion,"Whitehaven, England"
soccer/www.teamtalk.com/2483_97735.html,76,Striker,AC Milan,"Dvirkivschyna, Ukraine"
soccer/www.teamtalk.com/1910_136188.html,9,Striker,Stockport County,"Belfast, Northern Ireland"
soccer/www.teamtalk.com/1820_9118.html,15,Midfielder,Doncaster Rovers,Scunthorpe
soccer/www.teamtalk.com/1870_3697.html,10,Striker,Kilmarnock,East Calder
soccer/www.teamtalk.com/1784_47443.html,10,Striker,Tottenham Hotspur,"London, England"
soccer/www.teamtalk.com/1806_128939.html,32,Goalkeeper,Sunderland,"Budapest,Hungary"
soccer/www.teamtalk.com/1846_131765.html,19,Defender,Leyton Orient,"Enfield, England"
soccer/www.teamtalk.com/8534_150825.html,18,Defender,Accrington Stanley,
soccer/www.teamtalk.com/1792_7787.html,1,Goalkeeper,Derby County,"Enniskillen, Northern Ireland"
soccer/www.teamtalk.com/1912_6968.html,1,Goalkeeper,West Bromwich Albion,"Salford,Ireland"
soccer/www.teamtalk.com/1820_127030.html,5,Defender,Doncaster Rovers,"Swindon, England"
soccer/www.teamtalk.com/1810_8082.html,19,Striker,Wolverhampton Wanderers,"Coatbridge,Scotland"
soccer/www.teamtalk.com/1815_8233.html,12,Defender,Bradford City,"Leeds, England"
soccer/www.teamtalk.com/1802_7529.html,16,Defender,Reading,"Reykjavik,Iceland"
soccer/www.teamtalk.com/1785_127674.html,5,Defender,West Bromwich Albion,"Luton,England"
soccer/www.teamtalk.com/1776_97016.html,25,Goalkeeper,Liverpool,"Madrid,Spain"
soccer/www.teamtalk.com/1806_8643.html,13,Goalkeeper,Sunderland,"Worksop,England"
soccer/www.teamtalk.com/1870_55964.html,19,Midfielder,Kilmarnock,France
soccer/www.teamtalk.com/1768_38981.html,8,Striker,Birmingham City,"Edinburgh, Scotland"
soccer/www.teamtalk.com/1802_159517.html,17,Midfielder,Reading,England
soccer/www.teamtalk.com/1807_6751.html,21,Midfielder,Watford,"Hemel Hempstead,England"
soccer/www.teamtalk.com/2483_123692.html,20,Midfielder,Marseille,"Clamart,France"
soccer/www.teamtalk.com/8547_9183.html,4,Midfielder,St Mirren,"Edinburgh,Scotland"
soccer/www.teamtalk.com/1869_9701.html,6,Midfielder,Inverness Caledonian Thistle,"Aberdeen,England"
soccer/www.teamtalk.com/1767_98621.html,7,Attacking Midfielder,Aston Villa,"Stevenage,England"
soccer/www.teamtalk.com/1842_61389.html,12,Goalkeeper,Chester City,"Stoke-on-Trent, England"
soccer/www.teamtalk.com/1873_8908.html,3,Defender,Rangers,"Falkirk, Scotland"
soccer/www.teamtalk.com/1814_7374.html,20,Defender,Unassigned Players,Amersham
soccer/www.teamtalk.com/1860_8567.html,20,Midfielder,Yeovil Town,"Brent, England"
soccer/www.teamtalk.com/8535_143456.html,19,Midfielder,Hereford United,"Nottingham, England"
soccer/www.teamtalk.com/1863_55172.html,23,Midfielder,Celtic,Derry
soccer/www.teamtalk.com/1831_39202.html,20,Striker,Swindon Town,"Liverpool, England"
soccer/www.teamtalk.com/1842_6778.html,22,Striker,Unassigned Players,Huddersfield
soccer/www.teamtalk.com/1910_17946.html,23,Striker,Sunderland,"Downpatrick, N.Ireland"
soccer/www.teamtalk.com/2483_49783.html,14,Defender,Marseille,"Manchester,England"
soccer/www.teamtalk.com/1821_8375.html,15,Midfielder,Hartlepool United,"Stockton-on-Tees, England"
soccer/www.teamtalk.com/1908_8862.html,8,Midfielder,Chelsea,"Romford-London,England"
soccer/www.teamtalk.com/5649_7412.html,,Midfielder,Falkirk,"Johannesburg,South Africa"
soccer/www.teamtalk.com/5649_59504.html,9,Striker,Falkirk,Dublin
soccer/www.teamtalk.com/1873_149923.html,31,Midfielder,Rangers,
soccer/www.teamtalk.com/2483_73279.html,1,Goalkeeper,Hull City,"Modesto-CA,USA"
soccer/www.teamtalk.com/1812_169007.html,31,Striker,Barnsley,
soccer/www.teamtalk.com/1908_6551.html,15,Defender,West Ham United,"Hartismere, England"
soccer/www.teamtalk.com/1839_8651.html,25,Goalkeeper,Bury,"Norwich, England"
soccer/www.teamtalk.com/1778_92501.html,3,Defender,Manchester United,"Dakar, Senegal"
soccer/www.teamtalk.com/1809_6906.html,11,Midfielder,Wigan Athletic,"Hartlepool,England"
soccer/www.teamtalk.com/1800_80335.html,3,Defender,Charlton Athletic,"Liverpool, England"
